product_name,review_date,reviewer_name,reviewer_gender,reviewer_total_reviews,helpful_badge,award_count,review_title,review_content
Beach Vibes,06/18/2024,Ergreifend,F,528,,17,Shimmering Inferno,"It glows, shimmers in the deepest dark red, sweeping all thoughts away. Close to the horizon, the red embers spread out and creep ever closer. Shimmering Inferno in the style of Labdanum Symphony. In the background, Mozart's Requiem plays softly. One could sink into this fragrance with head and soul.

No hellish aspects. No, rather it is a hot, smoky roll, sprinkled with a dense sweetness. Resinous contrasts spread here, with an immense sweet force that burrows deep into the skin. On the edge, a shallow, spicy scent, at the heart a tonka bean that packs a punch. Cognac and honey lubricate, like oil, the engine of the red sky. Emerging dark clouds bring a bit of smoke, spice with them. The scent is incredibly dense and made for lovers of resinous fragrances. Labdanum Symphony is undisturbed by anything or anyone. It has a calm demeanor. It wants to embrace everyone with its initially wild, yet undeniably passionate nature. Resinous sweetness meets something luscious here. Paired with smoky and spicy aspects. There’s no fussing around, no rushing. The scent is just as it presents itself from the beginning, only it becomes warmer. There are no unpleasant surprises here.

And so the inferno rolls on, like the setting sun on the vast horizon, with an immensely long breath and presents itself in an extremely intimate way.

Many thanks to the dear @Kokusai, who not only generously gifted me this but has also enriched my experience.

A hit, right on target!"
Beach Vibes,05/17/2022,Leberle,M,1,HELPFUL REVIEW,7,Honey & Resin,"I received this fragrance for the first time in a generous sample size from my friend, and when I found out that it was being discontinued, I was overwhelmed with concern and bought another 50ml bottle:
Labdanum Symphonie impresses me as a scent for cold days with an incredible richness of heavy resins, although I must admit that I don't detect the cannabis scent as I remember it from my student days. The honey-like sweetness of the labdanum, frankincense, and others is all the more convincing. I have a weakness for this type of resinous, incense-like fragrances. What stands out about this one is its incredible longevity. I know few fragrances in this category that surpass the longevity of, for example, Ambra Aurea by Profumum Roma, but this one belongs to that group: sprayed on in the morning and slipping into bed in the evening, you are still enveloped by the warmth of this scent. It is not something I would wear on warm summer days, but from autumn to spring, it is excellent as a feel-good and cozy fragrance.

In my exploration of incense and resinous scents, it has found a place as one of the fragrances that is less challenging; it doesn’t have that green note like Interlude Man or the slightly smoky quality of Ambra Aurea - and it is not sacred either. And this is my justification for why I had to indulge my FOMO (fear of missing out) once again and am glad to wear this scent symphony on cold days for the next few years."
Beach Vibes,03/18/2021,Favea,F,44,VERY HELPFUL REVIEW,10,Magic of the Moment,"Labdanum Symphony - for me, a great love at first sight. It started with a small fragrance sample (before that, I knew nothing of my passion for labdanum), which I sprayed on and was immediately captivated by the sweet darkness of this scent. I had to breathe it in deeply again and again, almost inhaling it, because I found it incredibly fascinating. I would like to illustrate my olfactory impression more vividly with passages from this song by ASP, which reflects the driving, bittersweet melancholy in my perception very well:

From the depths it rose
The flow of melodies
A song like I had never heard before
The music a gentle pull
And I wanted to kneel down

In the depths, in the depths they sang

Listening, I stood at the abyss
And it drew me to the edge
I didn’t know what gave them such great power
This song that commanded me
And left me no choice

In the depths, in the depths they sang

And now I am almost at the goal
A high feeling overtakes me
A strong, never-before-known euphoria
Oh, melody, I am almost there
So close to your origin

In the depths, in the depths they sing

Whoever heard them sing
Knows how
Longing sounds
And I will never forget this melody
I don’t know what is happening to me
Tell me, where are you drawing me
Into the depths, into the depths they sing

Now, away from the emotional level and on to: What is the scent like?

First of all, it is STRONG, right from the first moment. You spray it on, and it captures you with strong resinous arms and wrestles you to the ground with sweet waves of vanilla and tonka. You have to like it, and you can almost only ""surrender."" So caught and held by honey-sweet magic, in your now amber-colored shackles, you experience how the scent reveals its dark, animalistic side in the form of amber and cannabis after about 10 minutes - but just enough of it that you still find this ""dark wickedness"" fascinating and alluring. And then you remain trapped in this wonderful dark amber depth - for this scent takes complete possession of you, for many hours (at least 10), and it is always very present by your side (my surroundings perceive it as an extremely pleasant fragrance - in other words, you stand out with it)

For me, one of the scents to which I would like to give a 10 in every respect - it has completely enchanted me. With it, I love to dive again and again into a dark, warm bittersweet world that fascinates but also triggers tingling shivers of fear."
Beach Vibes,01/16/2021,Floyd,M,570,,45,"Score for Amber, Boat, and Echo Sounder","Bass clef. A lake of balsamic amber, deeper than the Toplitz and arcane as well. Perhaps like a fjord. In slow motion, the waves of bitter honey wander, with driftwood inside, dry as tobacco, the old dark kind that only whales can possess. Lento.
A boat. Transparent and submersible. I can see the dirt swimming beneath the dark brown balsam surface through the wall, it glimmers sweetly and herbaceous. Cannabis leaves might fit in. They glow green with the copal grains, reflecting the waves of the echo sounder back into higher, brighter clouds, while the remaining tones resonate deeper.
Diving. Warm flickering of smoking myrrh in medically brown glowing layers of benzoin. Some earth flows by. Echo sounder deceives with tonka beans and wave-like vanilla surfaces. With the red roasting pearls of swirling incense, the colors dissolve into a wistful harmony. Friction. Tom Waits sings Jesus Blood at the bottom of the lake. It is dark there. Warm. Wonderful. For many, many hours.

(With thanks to Shaking)"
Nectarine Petal,07/27/2024,Rosenrot108,F,11,,0,A Summer Day's Idyl with the Sound of the Sea in the Background,"Warm summer rain showers and cool sea mist wash away the sunscreen, the skin smells like freshly showered. The sun brightens the sky again, clear raindrops glisten on the lush peony blossoms in the garden, the laundry on the line takes on its lovely-sensual aroma. The lady picks a few blackberries from the hedge, then puts on her simple white linen dress and hops on her bike to ride to the beach. Or maybe to the little town? Her good mood is contagious, she beams with the sun in a competition, and the warm wind plays in her long, flowing hair. Despite the many fruits and flowers, the gently rustling sea behind the dunes accompanies her the whole time.
For me, this scent is like an invitation to go to the idyllic holiday home with blue shutters
and a large romantic garden (but somewhere in the south, not in the north), where one has already spent some relaxed and sunlit holiday days and to which one always likes to return.
Not a scent to wear daily. But gladly, when the longing for the sea, for light, and for a flower garden in the south grips you and you just can't get away."
Nectarine Petal,07/02/2023,Okuckuck,F,2,,1,short visit to the North Sea,"sprayed on the skin, the perfume unfolds the direct feeling of being by the sea. Unfortunately, the aquatic notes fade after about an hour, and what remains of Eau de Luxe smells very similar to the fragrances Mustang - Sport, Bogner men classic.
............................................................................................................................................................................."
Nectarine Petal,05/29/2014,pudelbonzo,F,2405,HELPFUL REVIEW,3,Sea Breeze,"I bought Eau de Luxe in a set with a deodorant blind, as I generally like Vanderbilt.
And I was not disappointed here either.
It is light like a refreshing breeze, but not thin and watery.
The pear and jasmine harmonize wonderfully with each other.
It also has an aquatic note that reminds me of afternoons in a beach chair, where you just sit there, listening to the surf and the seagulls, and feeling content.
The deodorant complements the Eau beautifully as well. And it doesn't sting on the skin.
I have already gifted the set multiple times, and all recipients were very pleased with it.
A fragrance for every day - and not just for summer temperatures."
Nectarine Petal,05/25/2012,Duftmausich,F,7,HELPFUL REVIEW,4,Airy-Light Breeze,"A scent like a whisper.

This perfume has been with me for a very long time. At one point, it was hard to find and somehow disappeared from the scene and my memory,
until I rediscovered it in an inconspicuous shop. It was even a special offer, a real bargain.

Now to the scent.
I don't know why, but every time I wear this fragrance, I feel light and buoyant. In my opinion, it is an absolute spring/summer scent for warm days.

It is not too fresh, slightly floral, not sweet. Like a gentle breeze in summer when you feel too warm.
It is not loud, but also not silent; it sings rather than speaks.

The longevity is good despite the lightness, and the bottle is kept beautifully simple. I would say the perfume is suitable for all age groups; it always fits.

With the musk in the base and jasmine and lily of the valley in the heart, the scent has a certain latent depth, which also makes it suitable for evening wear. Otherwise, it is more suitable for daytime.

A wonderful scent for dreaming."
Clean 01.1/SN,03/29/2020,Stanze,F,105,,27,I Don't Want That Much Power,"Lignum Vitae (life wood) is the Latin (botanical) term for guaiac wood, and Forte means strong. I don't find the guaiac in Lignum Vitae Forte that strong at all. But it's definitely there. Woody is Lignum Vitae Forte, without a doubt. It also feels natural. I couldn't detect leather, and since I don't like leather, I don't miss it either. At the point of application, the scent was simply too strong for my olfactory senses (that's where the Forte comes in). It started to shimmer, and I quickly pulled my nose away. In the aura, however, it was okay. The aura reached several meters. In times of Corona, this is ideal, as you can be perceived from meters away against the wind. Even at the far end of the ballroom, where people now stand two meters apart, or if only two people are allowed per ballroom unless they live together, then they have to dance two meters apart.

The scent itself didn't strike me as particularly special, meaning that it is a woody oriental, and there seem to be as many of those as there is sand on the beach (Parfumo spoils me). There is no oud in this one! That's a plus point.

One of the fragrance notes unfortunately remains almost forever on the clothing wherever it has been touched with a homeopathic amount of Lignum Vitae Forte. Without seeing the pyramid, the base (and the clothing scent) smelled fruity and somewhat like clove oil. I don't know if it's spikenard oil or nagarmotha or both. I had to wash everything today. Not because it smells bad, but because it smells at all. My wrist still smells of Lignum Vitae Forte in the evening because my arm was briefly in the sleeve of the dress I wore yesterday. For other people, the strong sillage and long-lastingness would probably be a reason to rate the perfume higher. The price-performance ratio does increase, but I don't want that much power.

In my opinion, Lignum Vitae Forte is more suitable for the colder season. The scent is rather, but not exclusively, masculine. It is obvious when you can wear Lignum Vitae Forte: when you are in quarantine. In times of plague, cholera, Corona. You can drip it into your pestilential beak, and then you definitely won't smell the terrible odors of the world anymore. Thus, it is also suitable for pathologists. I've already mentioned the lonely ballroom above. You can use it to mark a trail that others are supposed to sniff out. So, for example, in a scavenger hunt (which has nothing to do with schnitzels). If you want to scent a room with it, you can simply rub against the walls or quickly run through the room. Lignum Vitae Forte is definitely useful if you are looking for the exit of a labyrinth or have gotten lost in the woods; where it smells of Lignum Vitae Forte, you must have been there. Maybe the day before or two days ago, but at some point, you were there."
Clean 01.1/SN,12/26/2019,Taurus,M,1164,,10,Random Life Wood,"I met the sympathetic perfumer Sven Pritzkoleit, who taught himself the art of fragrance as an experienced pharmacist, a few years ago at a perfume fair in Düsseldorf. He presented his current creations under his own label SP-Parfums and kindly gave me some samples of his work.

Among them was Lignum Vitae Forte, which I would loosely translate as ""Random Life in Wood"" or ""Chance in the Wood of Life,"" thanks to Google, as a non-Latin speaker. Feel free to correct me on that.

What cannot be corrected is the first impression upon spraying, as Lignum Vitae Forte comes across as extremely animalistic to woody, as if a civet and a beaver had marked their territory on a tree together. This might also be due to the nagarmotha - an essential oil derived from the roots of the Indian nut grass, a type of cypress, which bears a resemblance to agarwood.

A few minutes later, the scent becomes a bit calmer, but it still remains relatively unwieldy or somewhat unrefined and raw. Accordingly, it takes about 30 minutes for it to feel softer and more relaxed. Then you perceive this slightly animalistic leather note, a lot of spikenard oil, and woody to musky notes, overshadowed by a hefty dose of earthy patchouli. And this lasts for a really long time...

Deep within, there are delicate green and soapy hints that seemingly give the creation a kind of corset. Only after a few hours do you get the feeling that the scent has found some semblance of calm and feels more or less somewhat smooth. But even this phase will still be too rough for many - but it won't get any softer.

In Lignum Vitae Forte, there is indeed life in the wood, although it reminds more of woodlice, beetles, and other critters, and less of bees, butterflies, or unicorns. Personally, I find it too rough and too rustic to feel comfortable with it. It has something of: I’m experimenting now, and this is the most wearable attempt.

So, for those who enjoy something provocative and bold that goes against the grain, this life wood is a good fit. Unfortunately, I personally miss a bit of the refined polish or the interesting twist."
Brilliant Peony,05/17/2024,Catchmynose,M,67,,3,The Gummy Bear Alternative,"Touché… The name evokes a nasty pressure in my stomach. Is it something about the scent? No!! I wasn’t outsmarted during fencing or a discussion, and I’m not sitting here - after a direct hit (Touché) - sulking in the corner.
What makes me feel queasy is the thought of a boy band of the same name that wreaked havoc in the early 2000s. Not only did the ""pop titan"" himself produce this musical disaster… but these ""musicians"" are more aptly described as a ""quirk of nature."" Just take a look at the pictures on Google…. or listen to one of their ""songs.""
Due to this association, I obviously don’t agree with the naming. Whether the people at LPDO have ever heard of this group is questionable. However, what this group definitely would have known is a little fragrance from Tiziana Terenzi.
Kirkè EXTRAIT DE PARFUM surely served as a godparent for this creation. But that doesn’t make the scent any worse…. and some even claim that TOUCHÉ is the better Kirke; but I won’t go that far…
The opening is sweet-fruity. A colorful tropical cocktail with all sorts of goodies from the fruit department. I can perceive berries and peach… the rest of the ingredients, however, vanish in a fragrant cloud of sugary vacation vibes. Touché is not a freshie, as it performs too sticky for me. Already in the top note, I notice the biggest difference from Kirke, which continues to linger for a long 8 hours until the finale. Most call it ""synthetic""… I call it ""positively piercing."" OK… Kirke already experiences something like ""hate"" and is often labeled as ""chemical club"" or ""hairspray scent."" Now I could say: ""Just look up the word synthetic on Wikipedia… then you’ll find something about 'Touché' too""… but I won’t say that…. And why not? Because I like ""the thing."" Do you know those plastic twist-and-drink bottles? As a child, I loved that stuff. On every school trip or even on a trip to Hagenbeck, those sugary fruit juices with a delightful formaldehyde aftertaste were always there! And that’s exactly what TOUCHE reminds me of; and that’s POSITIVE! The sillage is also good and gives the surroundings the childish impression of a visit to the Bäderland-Hamburg. I don’t feel this connection with Kirke.
Price: Here the equation applies: 10x Touché = 1x Kirke; and you can certainly notice the extreme price difference as the TT hit feels softer and more mature (WHAT!!!! …the Kirke bashers will now exclaim… “That’s just not possible”).
Conclusion: An inexpensive alternative from Italy with a gummy bear flair. Not for everyone… Still: I LIKE!"
Pink - Fresh & Clean,06/19/2016,Ohdeberlin,M,54,,12,Morning Walk in the Dew-Drenched City Park,"Opening with a refined accord of greenish spicy notes (greenish bitter orange note; musk sage, slightly bitter galbanum, rose geranium) appearing somewhat herbaceous. A kind of mossy note, but without the familiar note of oakmoss, feels like it is drenched in dew, rounding it off.
Soon a greenish aromatic, woody accord (softly aromatic cedarwood and Douglas fir?) joins in, adding weight to the aforementioned ""green."" A warming amber accord serves as the base, corrected with a slight aromatic leathery, slightly herbaceous sharpness (leathery note?).

EdP longevity is good at 7-8 hours, after about 2 hours the good sillage retreats to a strong skin proximity and ends with the base after about 9-10 hours rather mild. Unisex as it is not too rough, not too spicy, not too heavy or darkly woody, and also no moss inferno.

I highly recommend testing it on the skin, as it takes a few minutes of the body's warmth to animate the scent and create the overall fragrance impression."
Flower Fresh,01/20/2023,Mlleghoul,F,458,,1,A secret recipe for black tea flavored fudge,"What an incredibly weird and wonderful fragrance! This is a thick, rich, gooey tea-flavored fudge spiked with citrus and which reveals some evocative earthy elements that emerge as it dries. It’s as if a pot of strong tea was boiled down with a teacup full of brown sugar, a goodly glug of molasses, and slivers of bright yellow lemon peel, and then the mixture was stirred together with an entire box of sweet, nutty, whole wheat graham crackers crumbs and left on a counter to cool and set overnight. Fast forward about twenty years, and rather than the treat itself, this fragrance smells of its dusty, stained magazine clipping recipe card and which was secretly buried in the back garden by your eccentric relative because they didn’t want anyone to have their recipe after they died. This is why we dig it up and make the hell out of it and shout the recipe from the rooftops– because we don’t believe in gatekeeping the good stuff."
Shower Fresh for Men,06/08/2015,Caliope,F,28,HELPFUL REVIEW,3,oh no...,"...it's not that bad after all! This scent has a distinctly berry-like quality to it, reminiscent of Armani's City Glam, somewhat herbal and perhaps a bit of an acquired taste for some noses. In the case of Sex and the City, however, there’s also a gourmand touch of caramel that starts off sugary and then spreads deliciously and slightly creamy, especially in the base. And a dose of almost overripe oranges/tangerines. I have nothing against herbal notes and I prefer the berry aspect much more than the orange one, but the combination of both isn’t really my thing, especially when both elements are so strongly present. I can't perceive ambroxan, and the woods could definitely stand out more for my taste, which would give the scent more edges and character. As it is, it remains quite agreeable.
Sex and the City is not a milestone in the art of perfumery, but it can easily compete with all the Katzenbergers, Playboys, Essences, and whatever else is available in the drugstore, and it makes for a nice companion on moderately warm days."
Shower Fresh for Men,09/09/2014,NadsSpatz,F,596,VERY HELPFUL REVIEW,2,Sour-Fruity instead of Sensual-Sexy,"~ Inspiration ~
I received the perfume in a swap. I know the series ""Sex and the City,"" but I was previously unaware of the perfume.

~ Bottle ~
The square shape with rounded edges is in transparent khaki. The name is printed in gold lettering on the front.

~ Scent ~
Sour-fruity.
Upon spraying, it is initially quite zesty with blood oranges, mandarins, passion fruit, and berries. After a few minutes, floral accords emerge in the form of gardenias, orange blossoms, and jasmine. With sandalwood, musk, amber, and a gentle caramel note, it finishes somewhat warm and woody.

~ Longevity ~
Unfortunately, it only lasts about 2-3 hours on my skin (a bit longer on clothing and hair). You can confidently spray it on.

~ Occasion ~
A 0815 everyday scent that can be worn anytime and anywhere.

~ Conclusion ~
Not so bad at all - I just expected a different scent direction based on the name. Additionally, it is a bit too synthetic and sour for me."
Shower Fresh for Men,08/04/2014,Seerose,F,775,,0,Slow-Motion Quickie,"If anyone expects me to elaborate on the topic of sex: no way! I certainly won’t reveal anything about myself! I will never do that, even with the most sensual fragrances.
This scent is conveniently found in the ""Sample on Tour"" travel package, and I randomly fished it out of the collection because the label was so faint that I had to use a magnifying glass and LED light to decipher the name. So I quickly applied it, called it up, and before the scent evaporates again, I’ll describe it quickly.
""Sex sells"" - that is the unmistakable intention behind this perfume name.
Because such an inexpensive little bottle can be afforded by any teenager, allowing them to gain recognition in their peer group, and perhaps provoke a few prudish adults.
But otherwise, this is a perfectly normal boring cheap scent. Harmless!
""SatC"" starts fruity, but not too sweet, quite zesty. Not even with a ""red berry note"" does it provoke me.
Flowers, if they are even perceptible, are muddled by synthetic sandalwood. Unfortunately, there are no animalistic, carrion-like O-flowers or even jasmine clusters that evoke any associations or feelings of desire, of any kind, e.g., the desire to get worked up over such stinky odors. Not happening! No chance.
Gardenia? Pah! You have to knit that yourself if you want to have at least a visual idea of it - or something like that.
For a little while, ""SatC"" is somewhat sharp and spicy, but before it could become interesting, it has already evaporated again. Ambroxan, which contributes to the longevity of fragrances, is already present, though not too strong. There are also fleeting moments with delicious caramel notes. It disappears faster than I can type. And I can type quickly.
Then, in the imagined dull wide city escapes, there remains a stale smell of relatively sour synthetic gummy candy, which, thanks to Ambroxan, will hardly be removable in the shower, according to my experience.
And with that, everything has been said about ""Sex and the City."""
Series 6: Synthetic - Dry Clean,07/21/2025,OllenaK,F,1,,1,"Fresh, Spicy, Uncomplicated","This fragrance is nicely fresh and spicy, with sage and cedarwood - really clear and invigorating, but not in an annoying way. I think it suits both women and men, a true all-rounder.

It doesn't last forever, just a few hours, then it's gone. But for the price, that's totally acceptable. The bottle looks modern and feels good in the hand. Overall, I think you really get your money's worth here if you're looking for something fresh and lively."
Golden Citrus,10/19/2017,Mantus,M,487,HELPFUL REVIEW,3,Innocent,"Like A Virgin Limited Edition starts off fresh - floral, but also slightly sweet - creamy.

Our dear perfumer ""Elbchen"" provided me with her sample to test this fragrance, for which I would like to express my sincere thanks.

At first, one can detect a very intense, slightly sweet Moroccan orange blossom with its fresh - floral scent facet.

It is also the case that the orange blossom has slightly creamy attributes and reminds one of a pleasant summer body lotion.

At the same time, the orange blossom has something very refreshing - clear, subtly green, and it reminds me a little of neroli.

Like A Virgin Limited Edition does not have a real progression - it simply evolves over time.

As it develops, a lovely full Bourbon vanilla joins in and blends very pleasantly with the orange blossom, responsible for the beautifully balanced creamy nuance.

In the background, one can perceive something ""matte,"" which I personally would not describe as milky; rather, it intensifies the creamy accent a bit without pushing the orange blossom too far into the background.

Like A Virgin Limited Edition is a fragrance that can be applied at any time of day without hesitation, as it will not disturb anyone, but it also does not stand out, as the scent feels very innocent to me personally.

And that can sometimes be quite pleasant :-)

Overall, the scent can be detected on my skin for 7 hours.

The sillage is designed from the beginning to be perceived at about half an arm's length, and this is maintained for 3 hours before it gradually diminishes until the scent finally fades away completely."
Vanilla Cloud,02/28/2015,Tar,F,261,,3,Piece of a beautiful soul,"Masterpiece from my favourite perfumer – that is ESSENCES INSENSÉES.

Icing sugar peach lilac – the first breath, as your olfactory would be bombarded with shining, happy notes. If you take a deeper breath, it is easy to detect some biting spice, most probably the pepper (what else could be?). The fragrance is strong, confidently fresh, and 100% natural. The best face of niche – written here just to annoy GothicHeart :D

On the ground that I do not know all of the notes for sure, my nose makes easily mistakes, e.g. I feel chamomille. The scent of health. Bravo! This flower withers so fast... Dry and dead chamomille - The scent of sadness and too early farewell from life. If that was the intention, then bravo. If not, then: why the hell do I have to feel such grief at this stage???
...Especially after and before the beautiful springtime of head and base?

Till the end of heart ESSENCES INSENSÉES is the same with different body chemistries. The scent revives on lucky skin, and shows petals floating on clean water. Another drydown path is paved with herbs (mate?), is a bit sour, and shows in the last few hours a pretty, feminine and a bit boring mimosa. Where is the beeswax? In the head. Where is the vanille? In the head. Where is the violet? Mimosa kidnapped her to accompany her in the base.

As you can see, this fragrance involves me emotically very fast and deep, it is wonderful, and I can not keep myself away from the feelings that it makes arise. ESSENCES INSENSÉES is enough possessive to engage my thoughts for hours, nonetheless it is easy to wear. I like it. I love it. I hopelessly want to grab the volatile fineness of it."
Vanilla Cloud,11/15/2016,Gentilhomme,M,120,,6,Nonsensical Essences,"Translating the name 1:1 from French raises the question of why?

Why are fragrances referred to as nonsensical essences... Has the manufacturer already supposedly enough sensible essences on the market and wants to market their formulations that have been languishing in storage under a slightly misleading name? No idea.

In any case, all 3 fragrances launched under this name so far are anything but nonsensical; each one is something special with a specific target audience. In 2014, mimosas were highlighted, in 2015 jasmine, and this year the rose has been put in a special light. The two fragrances from 2015 and 2016 are successful, but not to my taste.

The first formula from 2014 is different. However, one must have a certain preference for the quirky, tingling mimosa scent that runs like a red thread throughout the entire fragrance progression.

The fragrance starts green and slightly metallic; the violet blooms here only very briefly, as it does in nature, most of the time the small violet spring messengers are gone after a sunny day. The pink pepper also listed in the top note may be somewhere present, but is hardly noticeable.

The mimosa is already present in the top note and intensifies in the heart note. Anyone who has ever stood under a blooming mimosa tree in spring by the Mediterranean will immediately have this image in their mind.
The mimosa scent personally always reminds me a bit of blooming linden trees, which is why I would like to compare the fragrance a bit with Tilleul by D'Orsay. The beeswax note in the base further emphasizes this association. Farnesiana by Caron also caters to the same fragrance direction.

For me, the fragrance is the most successful of the ""Nonsensical Essences""; it is subtle and not overwhelming, yet it has good longevity and a pleasant sillage. Essences Insensées 2014 is unisex, which I cannot attribute to the other two fragrances from 2015 and 2016, as they are more suited for women.

Anyone who likes green floral scents, especially mimosas, should definitely test this fragrance; I am not sure, but I believe it is no longer being produced, as it is very rarely found."
Vanilla Cloud,07/06/2015,Skjomi,F,51,VERY HELPFUL REVIEW,10,Here comes the Sun,"To start on a positive note, this fragrance smells like summer. Just like in the last few days, very very hot, many people at the outdoor pool lying on the grass and using plenty of sunscreen.

It initially starts very green, like freshly cut grass, the lawn in the morning, still dewy and freshly mowed. I seem to miss the violet and pepper.

But after just a few minutes, the sun rises mercilessly hot, and something sweet joins in, gaining more and more dominance, very sweet-almondy, almost like baking aroma, while being powdery vanilla-like. Spicy not in the classical sense, rather radiating the spicy sweetness of acacia honey. Here I really wondered why I perceive no flowers at all, and did some research. Heliotropin, which is used in perfumery, is described as powdery, vanilla-like, and almond-like; it is said to have a relaxing and comforting effect. That describes it very well, as it is the scent profile that absolutely defines and dominates this fragrance for me. Heliotrope also means: turning towards the sun. I don't know how mimosa smells, but the scent essence from it is derived from a type of acacia, which is said to have honey-like facets. I am a little reconciled with my nose again.

And then...? Unfortunately, nothing more comes. Grass and marzipan continue hand in hand in the height of summer and eventually make themselves comfortable on a blanket. There they stay, turned towards the sun and very relaxed.

I hope more comments will come, as I cannot assess the longevity; as you all know, fragrances that you don't like are very hard to wash off, so I find it quite long-lasting... Anyone who loves sweet gourmand fragrances, vanilla crescents, and especially marzipan should definitely come and sniff this! It is not my scent at all; I am not a heliotrope lover, and the aroma seems a bit overdosed-artificial to me.
I will trade the remaining sample for a second comment! :-)"
Tropical Escape,08/27/2024,Rgc,M,13,,1,TDH with more woods.,"I heard how much this smelled like TDH and I found it for a great price so why not. It indeed does have some close resemblance to TDH, no grapefruit in the opening but a generic citrus blast with some decent pepper to wake you up. This settles into a woody dry down with a very light hint of leather to me.

Truthfully this is a quintessential English Baber Shop scent. If you enjoy shaving, or want to up your game and possibly learnt to enjoy shaving, D.R. Harris has a whole line in the Windsor collection including some of the best shave soap on the market. Great company that goes over looked outside of the wet shaving circles."
Tropical Escape,06/22/2013,Zionist,M,24,,0,A solid Englishman,"The man is a repeat offender.
As a fan of English Scents, it was only a matter of time before creations from D.R. Harris expanded my collection.

The fragrances and the predominantly ""barber-related"" grooming products from D.R. Harris originate from the apothecary house of Daniel Roteley Harris, who opened his business over 200 years ago in one of the most prestigious areas of London on St. James Street.

This unmistakable subtly English style of his high-quality products, combined with an affinity for tradition and his closeness to the English aristocracy, must have been the reason why this family business became the royal supplier to the English royal house just before World War II.

Windsor arrived with DHL in the morning post.
The perfect opportunity to test a new perfume fresh out of the shower.
In great anticipation, and because the first spray completely met my expectations - I did not expect such a strong sillage (lasting until after work at 9 PM) with this fragrance.
On my way to work, I was kindly approached by the baker, then the woman who locked her bike next to mine at the train station, my secretary, and several business contacts could not help but inform me how good and refreshingly clean I smelled.

Windsor begins, as expected, with a distinctly fresh citrus top note featuring sweet orange, lemon, and lime, which appears interwoven with neroli, evoking an incredible Mediterranean freshness for me.
In this opening, the otherwise often omnipresent bergamot is completely omitted, which certainly sets the fragrance apart from many déjà vu experiences.
After this harmonious citrus accord, warming and spicy notes join in, which must be due to the presence of nutmeg, clove, and black pepper, and subsequently complemented by vetiver, geranium, and very subtly leathery notes, which in their entirety are responsible for the already described sillage and long-lastingness, making Windsor not remain as close to the body as I initially experienced subjectively.

This fragrance is wonderfully traditionally English and, despite its age, is anything but a representative of the old man scent genre.
Like with Eau de Colognes, this perfume is conceptually another interpretation of an already known theme.
I simply cannot imagine my repertoire without Windsor anymore."
Tropical Escape,12/04/2017,NotAmused,M,14,HELPFUL REVIEW,10,Between Barbershop and New Car,"As a newcomer, I can't yet delve into the olfactory details of scents with precision, so I would like to share the impressions that come to mind as a user of the Windsor series.
I use the shaving soap, the aftershave splash, and the EdT discussed here.
The scent is slightly different in each case, which can certainly be attributed to the various concentrations and base ingredients.

Regarding the shaving soap:
Clean, warm, a bit leathery, a bit woody, slightly citrusy, powdery. It smells exactly like I imagine the scent of an old barbershop. It makes it unmistakably clear that you need to take your time now. It would also be a waste to scrape such rich, fragrant lather off your face just like that.

After the most thorough shave possible comes the moment of truth. Did you handle the razor or safety razor properly, or are you about to go through hell?

The aftershave:
Pepper. A bit of leather. But the pepper. That’s the main event here. You literally pepper your face. It calls out: “Let’s go! Saddle the horse! We want to achieve something great today!”
It’s dry, spicy, invigorating, wonderful.

Now comes the finish with 2 spritzes of the EdT, which presents itself unobtrusively and close to the body like a classic cologne, but is much more long-lasting.
Here, the clean barbershop freshness of the soap merges with the pepper and leather spice of the aftershave, resulting in an urban, herb-fresh scent for men who know what they want. You don’t find this on every corner. Even the base without musk feels wonderfully fresh and outstanding. It pairs perfectly with a dark blue suit, but with black shoes.
If I had to describe this scent in one word, I would say: new car."
Tropical Escape,08/22/2014,1972,M,9,VERY HELPFUL REVIEW,9,The Rise of a Better World,"Delightfully fresh at the beginning, it's tempting to immerse oneself in this scent. I want to bathe in this fragrance and splash around in the bygone times that Windsor evokes.
Zionist has already described the perceptible nuances precisely, and I can only add: On the Titanic, I would have noticed this scent on every fourth passenger, which is enormous, considering the fragrance was released into reality in the 2000s. This is how the year 1912 smelled beyond the blast furnaces and backyards. In this lies the impetus for the creation of Windsor, which overwhelms my olfactory system. The distance of catastrophic events, the rich, warm distinction, the maiden voyage of a Titanic from a port, in whose hinterland extensive, soot-covered workers' settlements remain, from whose hard labor the massive metal coffin fades into time.
Windsor does not smell of the absent sweat of the workers. Windsor smells soft and beautiful. The dream of a world that rises above misery and drifts in the ether between times."
