product_name,review_date,reviewer_name,reviewer_gender,reviewer_total_reviews,helpful_badge,award_count,review_title,review_content
Immortelle,06/14/2025,JumNum,N/A,7,,1,Garden scent,This fragrance smells like wet garden earth after a rainy day. It reminds me of the way i smell after planting new pants. After it dries i get a bit of a deodorant smell but it is always still pleasant to smell. I put this on when i do yoga to feel like im outside or on a rainy day where i want to feel more connected to nature.
Immortelle,01/03/2019,StellaDiverF,F,213,,2,Synthetic Petrichor,"The initial blast of Thunderstorm is a strong ozone scent. Though it has a shadow of the smell before a thunderstorm, it's actually too strong to be realistic at the beginning. The scent then gradually mellows into a mixture of green grass with drops and dirts, muds dipping in water, as if the rain has already finished. This aroma of after-rain slowly fades away during about the 5-hour wear. Althought it's not a conventional perfume, I find it pretty wearable and refreshing for a hot summer day. A very interesting olfactory experience to try."
Immortelle,02/09/2024,Eliasebm,M,1,,1,Almost threw up,"This might sound like an exaggeration but I almost puked when I smelled it. Even a family member gagged. It literally smells like mold. I just hoped it would smell like wet concrete or like a rainy summer day. Total waste of money, what a disappointment.Well, probably gonna throw it out or prank someone with it.

Now I'm just trying to fill out the review since it has to be 300 characters.."
Immortelle,01/22/2025,bbeeaann,N/A,5,,1,Floral Rain?,"I may be the odd one out in saying this fragrance is a bit too floral/powdery to remind me of a thunderstorm. I was expecting more ozonic and petrichor notes, but got something that opens sweet with a hint of earth. It is much more ""thunderstorm-y"" on the dry down, but the light floral notes never really go away.

I don't think this fragrance works well with my skin chemistry as I end up with a scent that smells more like a bouquet left out in the rain. Not bad to layer with but not long-lasting enough to get anything interesting out of.

Could potentially brighten darker-smelling earth scents!"
Immortelle,09/20/2015,Mamski,F,12,,15,Dead Flowerwater,"The small bottles of the Demeter Fragrance Library are lined up in three rows with their backs to me, and I boldly pull one out and dab it on my wrist. I want to do a blind test and find out if I can match the scents to their names. A murky, dark green cloud of scent wafts into my nose, and I don't yet know what to associate the smell with, but it feels familiar. It smells..."
Immortelle,02/27/2017,Franciska,F,46,VERY HELPFUL REVIEW,3,Nettles in the Earth,"Ages ago, I had the opportunity to test the Demeter fragrances, but back then I didn't manage to write comments on all of them. Now that I've come across my unpublished notes or started comments, I don't want to withhold this from you.

Thunderstorm is one of the scents that I can imagine less. Therefore, I was all the more curious about how the storm smells. Generously applied to my arm and ""hmm... is this supposed to be stormy?"" If I hadn't known which of the Demeters I was testing, I would have thought this must be Beetroot. The scent has a somewhat green-bitter quality to it, and over time it reminds me a bit of nettles. The longer I smell it, a damp earthy note emerges that leaves a moist impression. Perhaps this is meant to represent a (nettle) patch after the rain/storm. Over time, the scent changes very little, only becoming a bit more subdued. Overall, I have the feeling that ""Thunderstorm"" is one of the lighter fragrances from Demeter. Despite the larger amount I applied to my arm, I find myself repeatedly bringing my nose close to smell anything. The longevity is mediocre.
In conclusion: I can only agree with my predecessors that ""Thunderstorm"" does not quite deliver what it promises. Regarding the question that arises with some Demeters, ""wearable or not?"" I can say that this one is indeed wearable on the skin; it is neither absolutely disgusting nor too abstract. However, personally, it is also too unremarkable for me and, above all, too little perceivable over time."
Immortelle,04/21/2010,Feylamia,M,5,HELPFUL REVIEW,9,A Symphony in Gray,"Stone
Lichens
Ash
Dust
Decay
Age
Drought
Death
Wood
Silence
Earth
Tension
Rain

Gray is not boring.
Gray is colorful.
Gray is multifaceted."
Immortelle,07/06/2015,DonJuanDeCat,M,2046,,5,Not in the Eye of the Storm,"Well, my title is chosen a bit more dramatically than the fragrance is. This scent is supposed to imitate the atmosphere of how the air feels just before a thunderstorm. The good news is that the fragrance doesn’t smell bad; in fact, it smells quite pleasant. There isn't really any truly bad news. Who would have thought?!

The scent:
At first, I smell something slightly musty, something damp. Yes, it is fresh, slightly patchouli-vetiver-like, and has a hint of freshly cut grass and earth. After that, the impression is created as if one were standing next to a compost heap. It doesn't smell bad; it has a note that somewhat reminds me of Un Jardin sur le Toit by Hermès, which I find quite nice. But are these also the fragrant harbingers of rain? Well, it could very well be. Nevertheless, it smells more like fresh and damp nature, as if you are outside in the garden or in the woods. Perhaps also of damp earth and leaves.

The longevity is, as always, about two to four hours and is okay for such a fragrance.
The sillage is average; you can smell it well for a while. Moreover, it is not piercing and not overly intrusive.

I still don’t like the bottle. The bottle itself is adequate and just okay, but the sticker is too cheap. An image of thunderclouds or something would have been much more interesting.

Thunderstorm is a pretty good fragrance. Just the fact that it reminds me a bit of Un Jardin sur le Toit gives this scent extra points, as that doesn’t smell bad. The compost/nature-like notes smell pleasant, the fragrance is not overwhelming and could even be worn short-term. However, I still find that the scent doesn’t really remind me of a thunderstorm.
Nevertheless, I give it 75%, but unfortunately, I can only state it as 70%."
Immortelle,02/03/2025,Minigolf,F,2512,HELPFUL REVIEW,6,"Summer Thunderstorm! - Wind, not a Storm...","Here I have one of the sometimes slightly strange scents from ""Demeter Fragrance"" in front of and under my nose. The ""strange"" thing about this ""Thunderstorm"" is that it is a refreshing summer thunderstorm with a bit of brisk wind instead of a storm.
You can almost smell the rain in the humid air as dark clouds approach.
The sun is still shining, but the first thick drops are already falling. Result: A rainbow!
When it really starts with a heavy downpour, the air cools down immediately, becoming pleasantly fresh. All the grasses, trees, bushes, and perennials exhale a herbaceous-green, slightly earthy scent. The asphalt on paths and roads seems to be steaming. This can also be quite distinctly sniffed. For me, the EDC lasts much longer than indicated above, and the ""sillage"" is quite decent. I can't claim that it's one of my favorite scents, but it certainly smells better than often rated here. Only a slightly ""sharp"" undertone, which I can't describe more precisely, is a bit bothersome. Similar to fresh radish..
Otherwise, it's well wearable, especially in humid summer weather."
Immortelle,12/20/2013,Seerose,F,775,VERY HELPFUL REVIEW,0,Good Compost,"With thunderstorm scent, I expect a smell of the hoped-for rain or a cooling down. The air is heavy, crackling. The flowers and plants smell more intense when it hasn’t been too dry beforehand. The lightning briefly creates an ozone smell when the storm is not too far away.
But ""Thunderstorm"" smells to me like good, well-made compost. Sprinkled on top are the already wilting flowers and the remnants of vegetable plants that are beginning to decompose. Among these plant remnants are also the very wilted-smelling short blades of grass from a mowed lawn. These green plants still exude a bit of the green but also coumarin, sweet and intrusive like woodruff tea. There are aquatic hints, but I'm not so sure about that.
Maybe a thunderstorm in another part of the world is meant?
""Thunderstorm"" is then also an oppressive smell. I have the urgent desire to close the compost bin again or to wash my wrist.
Neither is this a perfume nor a scent for scenting any rooms or containers. ""Thunderstorm"" is simply an attempt to imitate a scent that is supposed to smell like a thunderstorm. Unfortunately, I find that the attempt has failed. If ""Fragrance Library"" were not in the name, which suggests that the company ""Demeter"" wants to create a library of scents, I would simply note once again that name and smell do not match."
Immortelle,03/09/2010,Andi136,M,242,,6,Yuck!,"When I read the description of Thunderstorm, I was totally excited and curious about the scent.
I imagined a clean, aquatic fragrance, just like it smells before a summer thunderstorm. That heavy, yet clean air that you could cut through. You know what I mean.
So, I ordered it without smelling it first. 15 euros isn’t too much.
When I finally held the bottle in my hands and sniffed it, it almost fell out of my hand. Yuck! What is that supposed to be? A joke?
Thunderstorm smells incredibly earthy, a bit like potting soil. I don’t know what that has to do with a thunderstorm.
I can’t pick out any fragrance notes, I just don’t know.
I’m sorry, but if you wear this scent, you either smell like a gardener or like a potted plant.
For me, this is a classic case of missing the theme."
Immortelle,10/26/2010,Woelfin,F,243,,3,"Thunderstorm, huh?","Association 1:
Dry forest floor. I am lying on that very forest floor. Leaves. Earth. Stone. The feeling when a stone crumbles in your hand and the dusty, small particles slip through your fingers ...

Association 2:
A green greenhouse with a variety of different plants. Again, there is earth here. Fresh potting soil. My fingers brush against the leaves of the plants as I pass by. An irrigation system keeps the shrubs moist and the humidity relatively high.

Association 3:
A bench and a large tree. Sparse, stony ground. The grass of the wide meadows and fields is not green... but withered. It turns gray. Ravens land in the fields and call for their companions. The sun sets. Thick, gray clouds gather and the wind picks up. And now ... now it could actually start to thunder. And I sit there, on the bench, watching how good the impending rain will be for the wilting plants.

But since I am not suicidal and won’t stay on this bench during a thunderstorm, I prefer to observe the whole thing from a bit further away and must say:

This is an unusual scent. I do think that the theme here is just a tiny bit off, but if you approach it a little like I do and just associate a bit, you can definitely get on the right track.

I would even like to rate this scent remarkably well, with the note that this is not a (daily) wearable fragrance (no, really people! Better leave it!), but it is perfect for leaning back and dreaming."
Immortelle,10/07/2014,Somebody,F,227,,0,The murderer is (not) always the gardener,"I found a sample of Thunderstorm as a bonus in a swap package, and because the name intrigued me so much, I sprayed a dose of it on my arm without any prior research.
I couldn't help but exclaim ""THUNDERstorm!"" which already justifies the Thunder.

Like a whirlwind, images flashed through my mind in a matter of seconds:

- Forest floor with decaying leaves
- Damp moss under shady trees
- Sun-warmed stones on which the first raindrops fall
- A slightly brackish puddle full of algae
- Dense jungle, where one hacks a path with a machete
- Exuding plant sap from freshly cut thick stems

The chaos soon settles down, leaving behind the scent of juicy green, cut grass. Almost a bit bamboo-like; yes, I think I recognize certain parallels to Bambou by Yves Rocher.

These impressions fascinate me. I could easily imagine this fragrance as a backdrop to reading material like Simon Beckett or Kathy Reichs, which would certainly add a whole new dimension to certain descriptions.
Or as a complement to books/movies like ""Jungle Child"" or ""Gorillas in the Mist"".
I’ll have to search the shelf for suitable material…

But first, a big thank you to the generous donor for this equally fantastic and truly wearable scent!"
Immortelle,04/12/2010,DonVanVliet,M,287,,3,Another Earthy Scent from Demeter,"I believe Demeter has a knack for earthy scents. This is yet another one. Alongside the truly watery-earthy notes, I also perceive a few green elements, somewhat like cucumber or houseplants."
Immortelle,06/19/2013,Autunno,F,21,,0,Drizzle,"Here again, the typical earthy Demeter scent note repeats itself - this time leaning towards ""Dirt."" Slightly aquatic at first and then the obligatory Demeter flowers return.

As expected with this fragrance, the sillage is strong at first, then disappears after a short time, but when you want to completely remove it, it resists.

Creepy!"
Neroli,03/24/2024,Gourmandgrl,F,307,,3,Somehow captures real rain,"So this does smell a LOT like ""pre-storm"": thick in the air, right before it rains, those first drops on the pavement before it pours.

But it also smells like a very aquatic men's cologne that I'd smelled before, and finally put my finger on: Polo Black EAU DE TOILETTE . It's nowhere near as masculine or musky - this a lighter aquatic, more unisex... but it's similar.

It smells quite fresh, maybe has the slightest hint of a cucumber melon in it. Disappears quickly, but what do you expect for the price/with it being Demeter? Overall, enjoyable novelty - it's the closest perfume I've found that mirrors actual rain."
Neroli,06/14/2025,JumNum,N/A,7,,1,Garden scent,This fragrance smells like wet garden earth after a rainy day. It reminds me of the way i smell after planting new pants. After it dries i get a bit of a deodorant smell but it is always still pleasant to smell. I put this on when i do yoga to feel like im outside or on a rainy day where i want to feel more connected to nature.
Neroli,01/03/2019,StellaDiverF,F,213,,2,Synthetic Petrichor,"The initial blast of Thunderstorm is a strong ozone scent. Though it has a shadow of the smell before a thunderstorm, it's actually too strong to be realistic at the beginning. The scent then gradually mellows into a mixture of green grass with drops and dirts, muds dipping in water, as if the rain has already finished. This aroma of after-rain slowly fades away during about the 5-hour wear. Althought it's not a conventional perfume, I find it pretty wearable and refreshing for a hot summer day. A very interesting olfactory experience to try."
Neroli,02/09/2024,Eliasebm,M,1,,1,Almost threw up,"This might sound like an exaggeration but I almost puked when I smelled it. Even a family member gagged. It literally smells like mold. I just hoped it would smell like wet concrete or like a rainy summer day. Total waste of money, what a disappointment.Well, probably gonna throw it out or prank someone with it.

Now I'm just trying to fill out the review since it has to be 300 characters.."
Neroli,01/22/2025,bbeeaann,N/A,5,,1,Floral Rain?,"I may be the odd one out in saying this fragrance is a bit too floral/powdery to remind me of a thunderstorm. I was expecting more ozonic and petrichor notes, but got something that opens sweet with a hint of earth. It is much more ""thunderstorm-y"" on the dry down, but the light floral notes never really go away.

I don't think this fragrance works well with my skin chemistry as I end up with a scent that smells more like a bouquet left out in the rain. Not bad to layer with but not long-lasting enough to get anything interesting out of.

Could potentially brighten darker-smelling earth scents!"
Neroli,09/20/2015,Mamski,F,12,,15,Dead Flowerwater,"The small bottles of the Demeter Fragrance Library are lined up in three rows with their backs to me, and I boldly pull one out and dab it on my wrist. I want to do a blind test and find out if I can match the scents to their names. A murky, dark green cloud of scent wafts into my nose, and I don't yet know what to associate the smell with, but it feels familiar. It smells..."
Neroli,02/27/2017,Franciska,F,46,VERY HELPFUL REVIEW,3,Nettles in the Earth,"Ages ago, I had the opportunity to test the Demeter fragrances, but back then I didn't manage to write comments on all of them. Now that I've come across my unpublished notes or started comments, I don't want to withhold this from you.

Thunderstorm is one of the scents that I can imagine less. Therefore, I was all the more curious about how the storm smells. Generously applied to my arm and ""hmm... is this supposed to be stormy?"" If I hadn't known which of the Demeters I was testing, I would have thought this must be Beetroot. The scent has a somewhat green-bitter quality to it, and over time it reminds me a bit of nettles. The longer I smell it, a damp earthy note emerges that leaves a moist impression. Perhaps this is meant to represent a (nettle) patch after the rain/storm. Over time, the scent changes very little, only becoming a bit more subdued. Overall, I have the feeling that ""Thunderstorm"" is one of the lighter fragrances from Demeter. Despite the larger amount I applied to my arm, I find myself repeatedly bringing my nose close to smell anything. The longevity is mediocre.
In conclusion: I can only agree with my predecessors that ""Thunderstorm"" does not quite deliver what it promises. Regarding the question that arises with some Demeters, ""wearable or not?"" I can say that this one is indeed wearable on the skin; it is neither absolutely disgusting nor too abstract. However, personally, it is also too unremarkable for me and, above all, too little perceivable over time."
Neroli,04/21/2010,Feylamia,M,5,HELPFUL REVIEW,9,A Symphony in Gray,"Stone
Lichens
Ash
Dust
Decay
Age
Drought
Death
Wood
Silence
Earth
Tension
Rain

Gray is not boring.
Gray is colorful.
Gray is multifaceted."
Neroli,07/06/2015,DonJuanDeCat,M,2046,,5,Not in the Eye of the Storm,"Well, my title is chosen a bit more dramatically than the fragrance is. This scent is supposed to imitate the atmosphere of how the air feels just before a thunderstorm. The good news is that the fragrance doesn’t smell bad; in fact, it smells quite pleasant. There isn't really any truly bad news. Who would have thought?! The scent: At first, I smell something slightly..."
Neroli,02/03/2025,Minigolf,F,2512,HELPFUL REVIEW,6,"Summer Thunderstorm! - Wind, not a Storm...","Here I have one of the sometimes slightly strange scents from ""Demeter Fragrance"" in front of and under my nose. The ""strange"" thing about this ""Thunderstorm"" is that it is a refreshing summer thunderstorm with a bit of brisk wind instead of a storm.
You can almost smell the rain in the humid air as dark clouds approach.
The sun is still shining, but the first thick drops are already falling. Result: A rainbow!
When it really starts with a heavy downpour, the air cools down immediately, becoming pleasantly fresh. All the grasses, trees, bushes, and perennials exhale a herbaceous-green, slightly earthy scent. The asphalt on paths and roads seems to be steaming. This can also be quite distinctly sniffed. For me, the EDC lasts much longer than indicated above, and the ""sillage"" is quite decent. I can't claim that it's one of my favorite scents, but it certainly smells better than often rated here. Only a slightly ""sharp"" undertone, which I can't describe more precisely, is a bit bothersome. Similar to fresh radish..
Otherwise, it's well wearable, especially in humid summer weather."
Neroli,12/20/2013,Seerose,F,775,VERY HELPFUL REVIEW,0,Good Compost,"With thunderstorm scent, I expect a smell of the hoped-for rain or a cooling down. The air is heavy, crackling. The flowers and plants smell more intense when it hasn’t been too dry beforehand. The lightning briefly creates an ozone smell when the storm is not too far away.
But ""Thunderstorm"" smells to me like good, well-made compost. Sprinkled on top are the already wilting flowers and the remnants of vegetable plants that are beginning to decompose. Among these plant remnants are also the very wilted-smelling short blades of grass from a mowed lawn. These green plants still exude a bit of the green but also coumarin, sweet and intrusive like woodruff tea. There are aquatic hints, but I'm not so sure about that.
Maybe a thunderstorm in another part of the world is meant?
""Thunderstorm"" is then also an oppressive smell. I have the urgent desire to close the compost bin again or to wash my wrist.
Neither is this a perfume nor a scent for scenting any rooms or containers. ""Thunderstorm"" is simply an attempt to imitate a scent that is supposed to smell like a thunderstorm. Unfortunately, I find that the attempt has failed. If ""Fragrance Library"" were not in the name, which suggests that the company ""Demeter"" wants to create a library of scents, I would simply note once again that name and smell do not match."
Neroli,03/09/2010,Andi136,M,242,,6,Yuck!,"When I read the description of Thunderstorm, I was totally excited and curious about the scent.
I imagined a clean, aquatic fragrance, just like it smells before a summer thunderstorm. That heavy, yet clean air that you could cut through. You know what I mean.
So, I ordered it without smelling it first. 15 euros isn’t too much.
When I finally held the bottle in my hands and sniffed it, it almost fell out of my hand. Yuck! What is that supposed to be? A joke?
Thunderstorm smells incredibly earthy, a bit like potting soil. I don’t know what that has to do with a thunderstorm.
I can’t pick out any fragrance notes, I just don’t know.
I’m sorry, but if you wear this scent, you either smell like a gardener or like a potted plant.
For me, this is a classic case of missing the theme."
Neroli,10/26/2010,Woelfin,F,243,,3,"Thunderstorm, huh?","Association 1: Dry forest floor. I am lying on that very forest floor. Leaves. Earth. Stone. The feeling when a stone crumbles in your hand and the dusty, small particles slip through your fingers ... Association 2: A green greenhouse with a variety of different plants. Again, there is earth here. Fresh potting soil. My fingers brush against the leaves of the plants..."
Neroli,10/07/2014,Somebody,F,227,,0,The murderer is (not) always the gardener,"I found a sample of Thunderstorm as a bonus in a swap package, and because the name intrigued me so much, I sprayed a dose of it on my arm without any prior research.
I couldn't help but exclaim ""THUNDERstorm!"" which already justifies the Thunder.

Like a whirlwind, images flashed through my mind in a matter of seconds:

- Forest floor with decaying leaves
- Damp moss under shady trees
- Sun-warmed stones on which the first raindrops fall
- A slightly brackish puddle full of algae
- Dense jungle, where one hacks a path with a machete
- Exuding plant sap from freshly cut thick stems

The chaos soon settles down, leaving behind the scent of juicy green, cut grass. Almost a bit bamboo-like; yes, I think I recognize certain parallels to Bambou by Yves Rocher.

These impressions fascinate me. I could easily imagine this fragrance as a backdrop to reading material like Simon Beckett or Kathy Reichs, which would certainly add a whole new dimension to certain descriptions.
Or as a complement to books/movies like ""Jungle Child"" or ""Gorillas in the Mist"".
I’ll have to search the shelf for suitable material…

But first, a big thank you to the generous donor for this equally fantastic and truly wearable scent!"
Neroli,04/12/2010,DonVanVliet,M,287,,3,Another Earthy Scent from Demeter,"I believe Demeter has a knack for earthy scents. This is yet another one. Alongside the truly watery-earthy notes, I also perceive a few green elements, somewhat like cucumber or houseplants."
Neroli,06/19/2013,Autunno,F,21,,0,Drizzle,"Here again, the typical earthy Demeter scent note repeats itself - this time leaning towards ""Dirt."" Slightly aquatic at first and then the obligatory Demeter flowers return.

As expected with this fragrance, the sillage is strong at first, then disappears after a short time, but when you want to completely remove it, it resists.

Creepy!"
Cedrus Limited Edition,05/17/2024,Catchmynose,M,67,,3,The Gummy Bear Alternative,"Touché… The name evokes a nasty pressure in my stomach. Is it something about the scent? No!! I wasn’t outsmarted during fencing or a discussion, and I’m not sitting here - after a direct hit (Touché) - sulking in the corner.
What makes me feel queasy is the thought of a boy band of the same name that wreaked havoc in the early 2000s. Not only did the ""pop titan"" himself produce this musical disaster… but these ""musicians"" are more aptly described as a ""quirk of nature."" Just take a look at the pictures on Google…. or listen to one of their ""songs.""
Due to this association, I obviously don’t agree with the naming. Whether the people at LPDO have ever heard of this group is questionable. However, what this group definitely would have known is a little fragrance from Tiziana Terenzi.
Kirkè EXTRAIT DE PARFUM surely served as a godparent for this creation. But that doesn’t make the scent any worse…. and some even claim that TOUCHÉ is the better Kirke; but I won’t go that far…
The opening is sweet-fruity. A colorful tropical cocktail with all sorts of goodies from the fruit department. I can perceive berries and peach… the rest of the ingredients, however, vanish in a fragrant cloud of sugary vacation vibes. Touché is not a freshie, as it performs too sticky for me. Already in the top note, I notice the biggest difference from Kirke, which continues to linger for a long 8 hours until the finale. Most call it ""synthetic""… I call it ""positively piercing."" OK… Kirke already experiences something like ""hate"" and is often labeled as ""chemical club"" or ""hairspray scent."" Now I could say: ""Just look up the word synthetic on Wikipedia… then you’ll find something about 'Touché' too""… but I won’t say that…. And why not? Because I like ""the thing."" Do you know those plastic twist-and-drink bottles? As a child, I loved that stuff. On every school trip or even on a trip to Hagenbeck, those sugary fruit juices with a delightful formaldehyde aftertaste were always there! And that’s exactly what TOUCHE reminds me of; and that’s POSITIVE! The sillage is also good and gives the surroundings the childish impression of a visit to the Bäderland-Hamburg. I don’t feel this connection with Kirke.
Price: Here the equation applies: 10x Touché = 1x Kirke; and you can certainly notice the extreme price difference as the TT hit feels softer and more mature (WHAT!!!! …the Kirke bashers will now exclaim… “That’s just not possible”).
Conclusion: An inexpensive alternative from Italy with a gummy bear flair. Not for everyone… Still: I LIKE!"
Chloe,02/28/2015,Tar,F,261,,3,Piece of a beautiful soul,"Masterpiece from my favourite perfumer – that is ESSENCES INSENSÉES.

Icing sugar peach lilac – the first breath, as your olfactory would be bombarded with shining, happy notes. If you take a deeper breath, it is easy to detect some biting spice, most probably the pepper (what else could be?). The fragrance is strong, confidently fresh, and 100% natural. The best face of niche – written here just to annoy GothicHeart :D

On the ground that I do not know all of the notes for sure, my nose makes easily mistakes, e.g. I feel chamomille. The scent of health. Bravo! This flower withers so fast... Dry and dead chamomille - The scent of sadness and too early farewell from life. If that was the intention, then bravo. If not, then: why the hell do I have to feel such grief at this stage???
...Especially after and before the beautiful springtime of head and base?

Till the end of heart ESSENCES INSENSÉES is the same with different body chemistries. The scent revives on lucky skin, and shows petals floating on clean water. Another drydown path is paved with herbs (mate?), is a bit sour, and shows in the last few hours a pretty, feminine and a bit boring mimosa. Where is the beeswax? In the head. Where is the vanille? In the head. Where is the violet? Mimosa kidnapped her to accompany her in the base.

As you can see, this fragrance involves me emotically very fast and deep, it is wonderful, and I can not keep myself away from the feelings that it makes arise. ESSENCES INSENSÉES is enough possessive to engage my thoughts for hours, nonetheless it is easy to wear. I like it. I love it. I hopelessly want to grab the volatile fineness of it."
Chloe,11/15/2016,Gentilhomme,M,120,,6,Nonsensical Essences,"Translating the name 1:1 from French raises the question of why?

Why are fragrances referred to as nonsensical essences... Has the manufacturer already supposedly enough sensible essences on the market and wants to market their formulations that have been languishing in storage under a slightly misleading name? No idea.

In any case, all 3 fragrances launched under this name so far are anything but nonsensical; each one is something special with a specific target audience. In 2014, mimosas were highlighted, in 2015 jasmine, and this year the rose has been put in a special light. The two fragrances from 2015 and 2016 are successful, but not to my taste.

The first formula from 2014 is different. However, one must have a certain preference for the quirky, tingling mimosa scent that runs like a red thread throughout the entire fragrance progression.

The fragrance starts green and slightly metallic; the violet blooms here only very briefly, as it does in nature, most of the time the small violet spring messengers are gone after a sunny day. The pink pepper also listed in the top note may be somewhere present, but is hardly noticeable.

The mimosa is already present in the top note and intensifies in the heart note. Anyone who has ever stood under a blooming mimosa tree in spring by the Mediterranean will immediately have this image in their mind.
The mimosa scent personally always reminds me a bit of blooming linden trees, which is why I would like to compare the fragrance a bit with Tilleul by D'Orsay. The beeswax note in the base further emphasizes this association. Farnesiana by Caron also caters to the same fragrance direction.

For me, the fragrance is the most successful of the ""Nonsensical Essences""; it is subtle and not overwhelming, yet it has good longevity and a pleasant sillage. Essences Insensées 2014 is unisex, which I cannot attribute to the other two fragrances from 2015 and 2016, as they are more suited for women.

Anyone who likes green floral scents, especially mimosas, should definitely test this fragrance; I am not sure, but I believe it is no longer being produced, as it is very rarely found."
Chloe,07/06/2015,Skjomi,F,51,VERY HELPFUL REVIEW,10,Here comes the Sun,"To start on a positive note, this fragrance smells like summer. Just like in the last few days, very very hot, many people at the outdoor pool lying on the grass and using plenty of sunscreen.

It initially starts very green, like freshly cut grass, the lawn in the morning, still dewy and freshly mowed. I seem to miss the violet and pepper.

But after just a few minutes, the sun rises mercilessly hot, and something sweet joins in, gaining more and more dominance, very sweet-almondy, almost like baking aroma, while being powdery vanilla-like. Spicy not in the classical sense, rather radiating the spicy sweetness of acacia honey. Here I really wondered why I perceive no flowers at all, and did some research. Heliotropin, which is used in perfumery, is described as powdery, vanilla-like, and almond-like; it is said to have a relaxing and comforting effect. That describes it very well, as it is the scent profile that absolutely defines and dominates this fragrance for me. Heliotrope also means: turning towards the sun. I don't know how mimosa smells, but the scent essence from it is derived from a type of acacia, which is said to have honey-like facets. I am a little reconciled with my nose again.

And then...? Unfortunately, nothing more comes. Grass and marzipan continue hand in hand in the height of summer and eventually make themselves comfortable on a blanket. There they stay, turned towards the sun and very relaxed.

I hope more comments will come, as I cannot assess the longevity; as you all know, fragrances that you don't like are very hard to wash off, so I find it quite long-lasting... Anyone who loves sweet gourmand fragrances, vanilla crescents, and especially marzipan should definitely come and sniff this! It is not my scent at all; I am not a heliotrope lover, and the aroma seems a bit overdosed-artificial to me.
I will trade the remaining sample for a second comment! :-)"
