product_name,review_content,review_date,reviewer_name
Clean Cashmere Clean,"I like it for the bed time. The beginning is sharp, then your can smell relaxing levander and other herbs. I don't know if I like it to wear out...",12/13/21 12:20,TatianaChoco
Clean Cashmere Clean,"Tried a sample of this today - it smells good. It smells like clean fabric, a room full of folded laundry. In the best way. I would love to use this as a fabric spray around the house. I could be ok with spraying this on clothing but I don’t like it on my skin. Kind of gives me the heebie jeebies.",10/10/21 07:35,awkwardcat
Clean Cashmere Clean,"Reminds me of CK Obsession Nigh for women, more soapy though, you can kind of tell this is a Clean fragrance.",03/17/21 06:59,Pez_Enelrio
Clean Cashmere Clean,"I'm wearing this right now, I've had it for a while and I thought I might as well review it. It's actually quite lovely. Like all the Clean Fragrances, it just makes you smell like you have clean skin times 10. This reminds me a lot of pretty fabric softener musks with a bit of woodiness in the dry down. You really do have the feeling that you're bundled up in a nice warm cashmere sweater. This is a high-quality skin scent. It lasts an incredibly long time, but it doesn't project wildly. It's a little pricey, but deals can be found on the net. It's cruelty free and vegan, which I like. Sadly, I think this is discontinued. I want to try the Reserve Warm Cashmere by Clean to see how they compare. Maybe it will make a good replacement. Overall, an A+ perfume.",12/15/20 12:06,kyl77
Clean Cashmere Clean,"I really like this! At first the bright citrus smell in the beginning threw me off. As it starts to dry down it starts to smell more warm. It's very close to skin but still noticeable. I keep getting whiffs of a musky, clean and almost masculine smell throughout the day. It smells like I went to an expensive hotel, took a bath in their whirlpool bathtub and used the expensive musky lotion they left for guests lol. Smells mature and creamy almost. Definitely a fall scent, such a comforting scent!",09/22/20 08:43,Egaines23
Clean Cashmere Clean,Very cozy and comfortable fragrance. the name says everything... cashmere! it smells like those jumpers/sweaters you grab from your wardrobe to wear during winter time. Very inoffensive but lovely unissex fragrance. Great for winter time after shower to stay cozy at home,08/05/20 15:24,will.sosi
Clean Cashmere Clean,"I got this one for free when I was purchasing some other perfumes on an eBay-like site in my country.

This scent is synthetic. Very synthetic. So much so, I use it to spray my bathroom. In the air, it smells very appropriate. It mixes very well with the air and creates a very comforting, warm smell.

On me though...it makes me sneeze. I usually enjoy these notes but the synthetic notes just make this scent feel metallic and cheap.

I usually despise CLEAN scents, so this one isn't any different from the others.",04/19/20 02:01,chrystelsinclair
Clean Cashmere Clean,"I enjoy the way this smells. It's a clean, musky fragrance with a sweetness and a warmth to it. It's kind of quiet and unassuming, but every so often you will turn your head and subconsciously realize that something smells nice. I would keep forgetting that the pleasant smell in the air was actually my perfume. The musk has an almost mineral feel, not quite resinous and not quite powdery, but something like soft rocks. Perhaps it's the lavender giving me that aromatic feel, clean but not too sharp.",09/13/19 22:08,ntabassum92
Clean Cashmere Clean,"Perfect for autumn and winter.
Cosy, musky and inoffensive. A big hug from a soft cashmere sweater.
The lavender, tonka and woodsy notes are wellblended.
This works perfect in cooler weather.
Unisex, clean and cosy.
I wear this a lot for periods of time and it gives med great feel and vibe around me.
Silage and longevity is about average on my skin.",11/30/18 07:51,louiee
Clean Cashmere Clean,"One of the cosy, musky quartet from CLEAN (Skin, White Woods, Cashmere and Warm Cashmere). I like them all. Warm cashmere definitely makes me think of a cosy cardigan, but not this one. Cashmere is just nice and musky. First minutes there's very much going on. Citrus, flowers, some spices - a hint of tobacco? - and - of course - musk. But it soon settles, and you have more musk, now together with wood and lavender for a while. Then: here comes the tonka beans! Enjoy the sweet musky/caramel blend for a couple of hours before Cashmere fades away. Luckily there are some sandalwood strokes in the sweet mixture. Sometimes I really love it, sometimes I'm not into the caramel sweetness. It's office safe. Unisex? The first hour perhaps. To me, it's definitely on the feminine side, but we are all different and unique and that's great!
// Update a few years later: I can safely say that this is one of my all time favourites, and definitely the best of the CLEAN perfumes. So sad it's discontinued, but I have an unopened 60 ml bottle still. It's elegant, grown-up and safe, and nowadays I don't find it as sweet an caramel-y as I did before. Perfect for me for autumn and winter.",06/26/18 06:34,GardenDays
Clean Cashmere Clean,"It's got a smokey, dry incense feel to it. I daresay soft oriental.
For people who want to humbly enjoy a taste of oriental without making a scene.

Cashmere is different from all the other Clean scents. It doesn't try hard to be clean and fresh.

Close to skin, lasts about 3~4 hours.
Unisex, no doubt.",06/07/17 06:41,de173eld
Clean Cashmere Clean,"Woody and musky, with a slightly sheer lavender undertone. It's almost dry! On me the first hour is straight up pine needles. I'm not complaining. It smells a little like Needles and Pine shower jelly by Lush, which is one of my all-time favourite bath products. After an hour or so the musk adds in with the lavender. In the end it sits close to the skin. Very pleasant. Not that long lasting, though.

I like the woodiness and muskiness. It's so different compared to the other Clean perfumes. I hate them and the detergent-y aesthetic. This I can dig. It's a good combination of feminine and masculine.",05/18/17 14:40,app9
Clean Cashmere Clean,"I love this one, and carry a rollerball in my purse at all times because A) it doesn't last very long and requires touch ups and B) It layers and plays nicely with all other scents. This is a skin scent, and clean white musk. It really does smell like a cosy cashmere sweater! But like all the Clean scents I have, it doesn't LAST and I use it more like a body spray! A good way to try this is the buy the rollerball trio - Clean Skin, Cashmere, and Warm Cotton - and try them all if you like laundry musks and skin scents. They also play well together. I love Clean's scents in the way I love Philosophy's scents - when I just can't think about what fragrance I want to wear, or can't justify using a luxury scent, these are what I reach for. They're easy on the wallet, and you can use them with abandon. As a signature, not really one that stands out or smells unique, but there's a place for these in the world nonetheless.",02/19/17 11:06,laurniko
Clean Cashmere Clean,"This is a really interesting scent...kind of unique. It reminds me of my grandma because IT SMELLS LIKE INSULIN. I'm not sure if insulin has a smell on its own, or maybe they used to add something to it that gave it a certain smell, but I remember how my diabetic grandmother would inject it into her stomach and I remember liking how it smelled. This is a sweeter version of it, but I don't think I can wear this scent without being reminded of insulin and my late grandmother.",01/08/17 12:11,Neckromancer
Clean Cashmere Clean,"My go to-scent at the moment.

Almost liquorice finish to it, this perfume suits woolly jumpers and vintage dresses alike. Personally, I have never been able to smell lavender in anything (not even when sticking my face to a bush of it) so it is lost to me but the scent opens to fresh bergamot which then gently deepens to the liquorice-tinted muskiness. It has almost become a security blanket to me as it simply smells so wonderful.",11/25/16 08:26,Kaleighosts
Clean Cashmere Clean,"Febreze Light Bergamot and Musky Lavender

Clean Cashmere opens up with a burst of bergamot, warms up with a hint of white flowers, while tempering down on the bergamot, a light breezy lavender appears, anchored by a strong musky base.

Sounds nice? Let's explore this a little more. Most of the notes are very thin. The bergamot is pale, the white flowers are but a suggestion, the lavender is not the lush, herbal green camphorous lavender of a garden, but a kind of fractionated type that smells light and a bit powdery, there is a faint hint of powdery vanilla/tonka bean, and while the other notes are light, the musk is about as demure as neon spandex, it is heavy as hell, wears like lead, and the musk base lasts longer than 12 hours on my skin. The musk is identical to that found in commercial laundry detergent.

I never thought about perfumers working in the home care industry, and while the average person who goes sans traditional perfume probably doesn't consider the daily dousing of shampoo, conditioner, body wash or bar soap, lotion, face cream, laundry detergent, fabric softener, air freshener, and linen spray as 'wearing perfume' my lord no wonder no one needs to wear perfume anymore! You are already wearing a gallon of it anyway!

Anyway I read an interesting article by Chandler Burr called ""Purple Odor Eater"" about a perfumer who works for Proctor and Gamble. She was trying to design a new scent for Febreze, and she wanted something that smelled 'natural' as was popular at the time (2007--I think we are starting to enter another fragrance trend now, but that is another subject) and was trying to center the perfume around Lavender. When they blind tested several lavender profiles, most people hated natural Lavender, in all its green pollen sharp edged strong glory. Instead they liked ""lavender"" which just smells like a soft purple flower that has had all the actual lavender rinsed out. So that's what she ended up formulating, a perfume for Febreze centered around that focused grouped lavender.

That's what Clean Cashmere reminds me of. I actually enjoyed the scent a lot, and its lasting power is amazing, I truly got a full day's worth out of it, but lordy that laundry musk base got grating after awhile. As a perfume for the skin it's a no go. If I can find it on sale, say $20 a bottle, I would actually buy it as a linen or car spray, it smells very pleasant, but in no way is it something I want to wear all day on my skin. Does this company just buy perfume formulas from Proctor and Gamble or whoever and then bottle it in minimalistic bottles as ""perfume?"" And why do they charge so much? This perfume has to be among those were the actual perfume ingredients cost pennies per bottle. Oh well these perfume must appeal to someone or they wouldn't keep churning them out. I just think that they would work better as home care perfumes.",10/03/16 08:54,TillyWave_archive
Clean Cashmere Clean,"I smelled this on a test strip at the mall. The beginning of it smells absolutely intoxicating, like a warm blanket on a cold fall night. And then something kind of ""off"" hits my nose in the ""after-smell."" I wish I knew which note it was-- I suspect the Tonka.",09/13/16 10:10,KylieBooFace
Clean Cashmere Clean,"I really like this perfume, but don't love it. It is inoffensive and unobtrusive. It's good for wearing to work and the grocery store and hanging out with the kids. It doesn't rock my world or that of my husband. I absolutely love Clean Provence, which was discontinued, and I still keep searching for something to replace it.",08/19/16 18:55,TJthe4th
Clean Cashmere Clean,"This is an awesome after-bath or chilling-at-home-on-a-Sunday fragrance. I'm having a lazy day today and this is the perfect scent for relaxation. It's soft, creamy, slightly sweet, and cozy--like being wrapped in a cashmere blanket. I'm really enjoying this today!",07/13/16 08:57,Angelicax1
Clean Cashmere Clean,"I really like this perfume. I received a sample vial in from a Sephora order and used it up so quickly. If I can get it discounted, I will likely buy a bottle.

The main note from this fragrance is musk. I can smell some cedar and jasmine when I wear this but the other notes aren't very prominent.

When wearing this out at night, I got several hours of wear and a low-moderate sillage. Other people could smell it on me, but it was more of a skin scent and not overwhelming.

Of the Clean fragrances, this is my favorite. In fact, I despise most of the others and thought I'd hate this one too, but these notes are some of my favorite. Very comforting and safe scent. Not particularly unique though.",06/01/16 13:38,alyxdavidson
Endless Summer Clean,"It's not bad, I have had a lot of those ""sunscreen"" type of fragrances but this one gives me a headache and is somehow sharper than the other ones I've tried. Not a favorite.",01/28/22 14:06,jenayca
Endless Summer Clean,"1. Smells fruity like grapefruit and lemon fresh
2. The smell is ok, but doesn't last
3. I think Clinique had a grapefruit scent perfume that can possibly be ""similar"" to this one.",07/23/21 19:20,Koyola22
Endless Summer Clean,This is a pretty scent. Its mostly floral(Heliotrope) & does put you in mind of summer. I don't smell any coconut at all & no rose. It is a skin scent from start to finish. The longevity isn't very good at only 3-4 hours. While its a lovely scent & might be worth it to some to keep respraying its not to me because it doesn't project at all either.,01/15/20 14:37,Mbrock
Endless Summer Clean,"I bought this today after trying it on a second time and I absolutely love it! ❤️ The name matches the scent just perfectly I think. I sense an aqua/ocean note in this that is just beautiful, or is it just me?",07/31/19 08:38,MyFiveScents
Endless Summer Clean,"Smelled this for the first time today. I sprayed it on my arm just to get a idea of the scent.... wow, I was blown away. It is fresh, clean with a slight sweetness. Clean does a great job of that. Not too strong but this has lasted a long time. I would love for my lady to smell like this one.",07/29/19 22:59,marcr17
Endless Summer Clean,"Smells really good- not sure how to describe it but it's very well rounded, not too sharp or sweet.",07/26/19 22:03,justchillinxo
Endless Summer Clean,"I’ve only smelled it on a card, but this could be an awesome summer scent for gourmand lovers! Funny there is always another scent out there that I suddenly NEED! ;-)",05/29/19 07:37,MyFiveScents
H2Eau Musk Noir Clean,"Wow, this is gorgeous! After hating the first spray test when I received it, it sat for 2 weeks and I get it now! This is like a musky cotton candy. The violets are prominent and the sandalwood reads as cinnamon rolls. It's a gorgeous scent. Really sweet, musky, and floral.",10/10/25 22:40,ScentBliss555
H2Eau Musk Noir Clean,"Love love LOVE this scent. Some people say that a few notes are overpowering, but on my body chemistry this scent is only a bit more than subtle, no where near over-powering, and so pleasant on the skin, it smells like skin, but deeper, a smooth yet dark scent, I think the term ""Noir"" in the name fits almost perfect, I really could imagine a gruff detective in a Noir film or a dashing femme fatale wearing this scent, my only real issue with it, since it is alcohol free, it sticks to the skin slightly, and I do like to put it on my wrist and neck, so it feels a little sticky for a time, but it's a small price to pay to smell so mysterious, so eerie, like I hold a thousand secrets that will die with me. Quite irresistible. Will definitely be buying the full bottle. 9.5/10.",10/06/25 04:31,LavenderElixir
H2Eau Musk Noir Clean,"I really wanted to like this because in theory it checks all my boxes (minus patchouli), but I've found that whenever I try a Clean fragrance with a patchouli note it overpowers EVERYTHING. So I end up hating it... way too sharp, way too persistent. I wish this existed without patchouli because before it smothered the rest of the notes, I did like this!",08/25/25 16:08,mikashake
H2Eau Musk Noir Clean,"This is the best and most versatile fragrance Clean has ever released. I am absolutely in love with this. My favorite fragrance category has always been powdery sweet iris or violet scents so I am biased but it's still amazing. It's sweet with our being gourmand and it's noticeable without being too heavy. I would say this is a more nighttime scent but it's perfect for the daytime as well. It's definitely one of those ""your skin but better scents"" so it's perfect for warm weather but there's also something very comforting about it making it a great choice for cold weather as well. The violet, musk, and vanilla are definitely the most prominent notes and they are blended beautifully. Considering making this my new signature scent. 10/10 absolutely love this.",06/29/25 15:21,caro.mil
H2Eau Musk Noir Clean,doesn't smell all that unique when you spray it at first. but the dry down is divine. smells like skin with a subtle hint of sweetness that lingers. it's quite nice,06/23/25 08:56,kimmysonline
H2Eau Musk Noir Clean,"I applied it an hour ago thinking, wow this smells like hairspray, but then sat down to draw. As I was drawing, I kept thinking, what is that wonderful smell I keep getting a whiff of? It's the dry-down! Excellently clean but dark, like water in the shade. I can see how it comes off as chemical for some, but it's a pleasant chemical that smells quite fresh.",03/09/25 21:37,Violasororia
H2Eau Musk Noir Clean,It smelled good on the little paper but when I sprayed it onto my skin it reminded me too much of a cleaning spray :/,12/28/24 10:55,Eryn Lasgalen
H2Eau Musk Noir Clean,"The combination of violet and patchouli dates scent in a way that I don't enjoy.

Gave it to my younger brother",09/11/24 11:58,nickinicole
H2Eau Musk Noir Clean,"I'm very surprised at the notes. I get straight up aldehydic civet from this (hence the name I'm guessing?) and bought a travel spray on impulse at Sephora because it was a total love at first sniff. Personally, most of what I get is musk with maybe a little violet giving it that powdery (some might say ""pissy"") aspect. I don't get citrus or orange blossom/neroli (phew) or patchouli (thank god). I absolutely love this and it will be a getting a lot of wear in the coming weeks/months (it's more suited for cooler days/nights). I have never fallen in love with anything this brand had done but man, this is super good. Lasts a good few hours on my skin which is surprising considering most of what I tested from Clean only lasts 2-3 hours. Pleasantly surprised!",06/20/24 11:19,sorvaahr
H2Eau Musk Noir Clean,"For starters I don’t think the listed notes are correct, big one is a lack of amber and I get zero orange. Anyway, wasn’t expecting to like this one that much, I think the water based thing is kind of a gimmick, but it actually grew a lot on me, I mostly get sandalwood, vanilla, white musk, amber, and patchouli. There’s also a big of fresh almost aquatic floral notes that make it a really nice summer scent, it’s not super unique but I really like fresher take on amber scents and it’s good for when you wanna have something without wasting a more expensive scent, also inoffensive if that’s a concern. Overall it’s a lot better than I expected",05/22/24 13:09,aKa_anthrax
H2Eau Musk Noir Clean,"At first this gives the vibe of a nicer gift shop (I guessed cedar and rose, but that must be the sandalwood and violet). Within a half hour it sours a little on me. But then it mellows in the drydown. With moderate longevity and sillage, this is one of the best in the H2Eau line.",03/21/24 07:07,verity3
H2Eau Musk Noir Clean,"When I bought Clean’s H2Eau discovery set, this was the fragrance I was the most skeptical of, as I don’t like patchouli, vanilla, or amber (yes, amber. The notes listed here on Fragrantica are incorrect). I tend towards fruity-floral fragrances, as I live in the tropics and almost anything else is too heavy for this climate. When I did a preliminary sniff of all the bottles in the set though, this is the one that caught my attention. It’s warm and musky, but in a soft, comforting way that works for winter here (it’s 80 degrees in February).

This collection does leave a sticky, tacky feel on the skin, but I haven’t experienced any clothes staining. I haven’t sprayed directly on fabric so I don’t know if that would cause staining, but I haven’t had any issues with skin-to-clothing transfer.

The other issue I’ve been having with this line is they all go through a transitional period where they smell… off. Initial application smells great, dry down is lovely, but in between there’s a temporary period where it goes kinda ick. It isn’t as noticeable with this one and I’m not quite sure how to explain how it smells with Musk Noir, but with a couple of the more floral ones there’s a decaying flower/fruit smell. I suspect it’s some sort of reaction that results as part of the water-based, non-alcohol formulation this line uses.

Speaking of florals, this one leans feminine when first applied due to the floral top notes, but the dry down is much more unisex.

Actual notes as listed on Clean’s website:
Top: Lily, Violet, Musk
Mid: Musk, Vanilla, Amber
Dry: Sandalwood, Patchouli, Musk

There’s NO citrus in this.",02/24/24 19:15,Jadelynn
H2Eau Musk Noir Clean,"Be warned - this line of H2EAU fragrances stains clothing like a spill of vegetable oil. It is not alcohol based so when you apply, make sure to not let it touch fabrics. Also, it gets gummy / sticky. This line is great in concept but disappointing in execution. Sigh.",02/12/24 08:42,bvarney_zip
Muguet & Skin Clean,"at least to me it's muchhhh sweeter than clean reserve, the combo of heliotrope, muguet, and praline gives it an almost fluffy, powdery, chocolatey vibe? dare i say it leans almost gourmand on me which is crazy bc i feel like my skin usually makes things smell a little more bitter -- it's pretty ok longevity (around like 4 to 5 hours for me) and it doesnt seem to project all that much (no one has ever commented on it for me) which makes it perfect for a short, casual outting when you want to smell like chocolate without being intrusive to others with it",02/21/25 13:43,wish4wingz
Muguet & Skin Clean,"Compared to Skin on Reverse collection, Muguet & Skin seems to be more edgy. Woody notes and amborxan give the sharpness balancing the heavy sweetness from musk and praline. Personally i like it more.",09/06/23 23:05,anngh75
Muguet & Skin Clean,"I smell the original CLEAN skin (which I also own!) DNA in this, plus a LOT of woodiness, but in a pleasant, musky way. The woody notes smell earthy to me in a fairly dry and powdery way. I do pick up just a touch of cardamom and just a hint of florals that I could not put my finger on without seeing the notes. Mostly musk, woods, and a touch of warmth/spice from the cardamom and patchouli! I like it so far but this is my first wear of it!",05/04/23 22:13,jesses
Muguet & Skin Clean,"As a lover of Clean Reserve Skin, i got this as soon as i saw it, not even thinking to sample before hand. do not be like me. This is so much more woody. Not in a bad way, its lovely, but if you aren't prepared for it you might be quite disappointed! I also get quite a bit less floral sweetness, making it feel a bit more masculine.",02/06/23 14:58,herarae0
Muguet & Skin Clean,"First impression: As a die hard fan of the Clean Reserve Skin scent and a fan of cardamom in frags, I had high hopes for this one...and I'm a quite underwhelmed. It is very intimate and smells faintly of white white flowers with a shower gel or shampoo element - sometimes I even think of nailpolish :/ there is something harsh about it and to me it has no similarity with Clean Reserve Skin, unfortunately. It does remind me of Gucci Rush somehow - must be that Freesia note? Yeah not sure about this one..
Update: it actually has great projection and lasting power on my skin and really good lasting power on cloths, like for days... but it still find it smelling quite synthetic and will be selling my bottle",08/04/21 09:18,Maschka
Muguet & Skin Clean,"At the beginning there is some spiciness (the cardamom?), but overall the scent is very sweet. The sweetness in the beginning reminds me of extremely ripe fruit, although the scent itself is not fruity.

After the spiciness subsides, the scent reminds me of warm, sweet, condensed milk. Borderline cloying, and not fresh. To me, more cozy than sensual. I’ve enjoyed wearing this during snowy winter days. This could also work as a late summer evening scent. It seems to become more floral when I work out, so might smell different during summer. Sometimes I sense some woodiness, but it’s very subtle.

My boyfriend likes this. Said it smells “sensual” and “like a victoria’s secret model” without me telling him what the perfume is supposed to smell like. I’m very curious how this compares to the reserve skin perfume, as it seems to have a similar vibe.

Two sprays lasts me the whole day, and I can faintly smell the perfume next morning. Others can only smell it when they’re close to me, which I like.

I blind bought this from another person based on liking CLEAN classic skin. The classic version is soapier, fresher, suitable for every day and season. I guess they are somewhat similar, but to me, these are different scents. I currently prefer the classic version. Muguet & skin will probably be something I need to be in the mood for (very sweet and milky).",01/09/21 05:10,tuoksutitta
Muguet & Skin Clean,"I have tried all of the Clean Avant Garden scents and this is one of my least favs. Full disclosure, I'm not a fan of skin scents in general but I love much of the Clean Reserve and Clean Avant Garden line so I wanted to give it a fair try. It smells strongly of the skin component right away, and in the dry down that's all you are left with. I was hoping that I would smell some of the woody notes (which I generally like) but they are AWOL. If you really, really like Clean's other skin scents, this may be for you. But if you are expecting something more multifaceted, at least try before you buy.",10/18/20 04:55,Wwoman
Muguet & Skin Clean,"Smell like cotton soaked with milk on my skin

But in the good way 😄",10/08/20 09:54,phkritsana
Summer Splash Warm Cotton Breeze Clean,"It is an inoffensive scent which focuses mainly on aldehydes
citruses with a touch of greenness, followed by light floral musk in the background. It isn't memorable and long-lasting.",06/20/24 04:52,Marxwick
Summer Splash Warm Cotton Breeze Clean,"Blind bought this for $14.99, and so glad I did. It starts off as the previous reviewer mentioned: a bit bathroom spray-ish, but it turns soft and fresh and light as air quickly. Quite frankly, the bottle is so pretty that even if I hated the scent, I'd keep it for the bottle. It's a simple rectangle of blue glass, but it's this gorgeous carribean aqua blue that catches the light spectacularly, and the lettering is a happy, sunny yellow. Everything about this fragrance is sunshine in a bottle. One of the few Clean scents that truly works for me.",09/28/17 13:12,Linaskye
Summer Splash Warm Cotton Breeze Clean,"Refreshing and Uplifting. This is a very light version of Warm Cotton. It instantly lifts my mood and it's like spraying liquid sunshine. The fragrance and projection does not last like a stronger perfume but I do notice a very light aroma for many hours and sometimes that's all that matters.
It's a very personal, close to the heart fragrance. I absolutely love it!
Update: Recently in 106 degree weather this is the only one that survived the heat change. It did not become overly sweet and transform into a hidious aroma. It remained fresh and nice.",08/11/17 20:32,electric33
Summer Splash Warm Cotton Breeze Clean,More citrusy than the original but they're both similar,09/22/16 08:06,nvenus
Galbanum & Rain Clean,"I'm not sure if it's because I compare everything to food, or I'm not familiar with galbanum, but this smells like fresh pickling brine on me. This perfume is long lasting and the scent doesn't change much over time, but it only takes a few minutes to make pickles or to eat one, so I'm left wondering how long I want to smell this way.",01/02/23 18:26,prayingmantis
Galbanum & Rain Clean,"Did a blind buy from a thrift store no less, full bottle - $15.00 ! Good deal. Ironic that it was an overcast day as well. I have nothing more to add but you gotta like oak moss (which I though the IFRA banned a few years ago, no ?) , vetiver and general ""greenery"". Personally, I would have liked a little ""sweetness"" in there -- but , I guess that's not the point. In my opinion , the opening smells nicer than the dry down.",03/19/22 08:59,Konga5000
Galbanum & Rain Clean,"This is heaven for clean scent lovers. It is literally the smell of a dark, rainy day in a forest. Galbanum is really lovely in this one and makes it unisex. You clearly need to love moss notes to love this one. Very gentle and pleasant, but with excellent sillage and longevity.",03/10/22 10:00,faevert42
Galbanum & Rain Clean,"Love this fragrance, one of my favorites. Definitely something that anyone can wear, truly unisex. A nice alternative for those who don't want the sweet fragrances that seem to be the all the rage lately. Faintly floral, but mostly woody/mossy and clean with a hint of incense. Impressive sillage and longevity.",10/10/21 09:55,Groovymarlin
Galbanum & Rain Clean,cucumber,09/25/21 15:19,laramharam
Galbanum & Rain Clean,"I'm sure this is just my funky skin chemistry, which makes many fragrances diverge from their intended notes, but this smells like straight up celery on me. I get that celery is watery and it is definitely the galbanum, not the rain component, that is responsible for this. However, the effect is like taking a deep whiff of celery seeds right out of your spice cupboard. I was hoping it would dry down to something wearable, but the celery seed smell persists. I have Clean's Rain fragrance, and it doesn't do this to me at all, so again perhaps that's just how galbanum works on my skin. Nevertheless, I highly recommend testing before buying just in case you have the same reaction as I did.",10/18/20 04:23,Wwoman
Galbanum & Rain Clean,"Wonderful fresh opening with the patchouli adding just the slightest amount of sweetness to fool my nose into wondering if there is some light fruit hidden somewhere in there. This initial sweetness, however, quickly gives way to a delightful blend of wet green and woody notes. It indeed conjures up images of walking through the countryside, passing green pastures and going by patches of forest right after a heavy rain. It's really really well done.

The dry-down is heavy on the moss and vetiver, but kept at a very fresh level via the ""water notes"" - whatever those are. Btw. is it just me, or does the prominent moss give it a bit of a 70s retro vibe? It just reminds me a bit of some products my mom would use when I was a kid.

Sillage is arm length on me. Longevity is very decent. At least inside in the AC it lasts a whole day.

Personally I find this to be perfectly unisex, and I'm someone who usually gravitates towards so called 'girly' fragrances. There's nothing too harsh in it to make it smell too male or cologne-y to me. The vetiver in here is very pleasing and mild. I would absolutely wear this.

Now, would I spend that kind of money on it? Probably not. But that's just cause at the end of the day it's not completely up my alley. It's very nice alright, it just doesn't knock me off my feet. But that's just me, I can see this being someone's favorite, absolutely.

Bottom line, it's a well-blended lovely high-quality fragrance. Maybe not ground-breaking, but definitely quite lovely. At this price tag, however, testing before buying is a must.",07/11/20 02:55,latafan
Galbanum & Rain Clean,"Very good, but also kind of familiar. I'm guessing that the ""watery effect"" in the official note pyramid is, in fact, violet leaf. The first association for me was Narciso Rodriguez for Him EDT. Then I started to get more woody notes with a bit of incense and was therefore reminded of DSquared2 Intense He Wood. Both are heavy on the violet leaf, which gives off this wet and damp, slightly sour impression. But it seems that Galbanum & Rain doesn't have the artificial ""chemical"" sourness that I got from Intense He Wood.",06/30/20 00:19,kaurg
Galbanum & Rain Clean,"I had high hopes for the Avant Garden collection since I've found previous Clean Reserve offerings to be pleasant but overly ""clean"". This is a bit of a letdown. It's woody-aquatic with some sweet green notes, but it smells like a go-to office scent for a well-groomed man. I gravitate to woody, incensy unisex scents and own quite a few fragrances geared towards men, so it's odd for me to find this too masculine, but maybe what I dislike is the work appropriateness of this particular masculine scent. It's not a bad scent. But for me it's too buttoned up and functional to warrant the luxury price tag or the designation as ""avant"" anything.",04/14/20 23:01,GenevaX
Galbanum & Rain Clean,"I´m beginning to have a serious addiction to avant garden collection from clean. They are a bit expensive but definetly worth it.

I have tried the other Rain scents from clean...but this one is by far the best.

Sweet, earthy, light summer rain. Wet Woody forrest notes. Starts off with water notes and dries down to sweet, woody greens and lovely galbanum.

This is very comforting and dreamy. Uplifting an soothing and the same time.

Longevity and silage are above average on my skin and clothes.

So lovely... wonderful and different in a very plesant way.",03/17/20 06:15,louiee
Clean The Original Clean,It's very soapy and kinda potent i would mostly just recommend this while working out it has no florals is kinda dry 6/10,07/19/25 16:20,PINKCAT17
Clean The Original Clean,This is very similar to warm cotton. With that being said if you want to smell like mr. Clean with a mix of tide or gain this is for you. It’s extremely nauseating and headache inducing. The aldehydes over power the entire scent to where you can’t smell any of the other notes. It’s very strong at first but after an hour or two the scent is gone. 0/10 for me,07/07/25 09:21,Kaylam291
Clean The Original Clean,"Looking for a just very good perfume? -Look no moore, this is it!

10/10",06/09/25 02:30,Mona Lygre
Nude Santal & Heliotrope Clean,"I ""blind"" bought this based on the reviews, and the comparison to Bvlgari Black, which both my husband and I adored when it was available. I agree with the comparison! It is startlingly similar to BB, complete with a faint ""rubbery"" smell within the first hour of wear! I don't detect the lemon or orange blossom. However, it's warm, soft, woodsy, powdery, and elegant. I would agree that it leans a bit more masculine, but I do love musky scents so I'm still happy to wear it. And I love heliotrope too; it smells mostly of that, sandalwood, cedar, and vanilla to me.",02/07/24 15:38,pisces3774
Nude Santal & Heliotrope Clean,"Got this as a blind buy - and am happy I did. At first I thought it was a bit dated, but as the cold weather is setting in I've found it to be a really understated and elegant scent. Great for the office. Sillage is fine, longevity could be better, but overall, a very nice scent.",08/08/23 00:22,Sasspergers
Nude Santal & Heliotrope Clean,"I’ve been thinking about decluttering this fragrance because I just have too many perfumes but I’m glad I picked it up and wore it today because this is a really beautiful scent. Someone else said this is a very niche smelling perfume and I totally agree with that.

I don’t have many perfumes in my collection with this combination of santal and heliotrope. It’s sweet, warm, and super duper cozy. I love the combination of the cinnamon, slightly soapy orange blossom, bright lemon, sweet heliotrope and vanilla, and woody sandalwood. The vanilla in the base helps to make the scent increasingly sweet as it dries down.

It projects very softly and has a decent longevity, so I think I’m actually going to keep this. I’m really enjoying my scent bubble. It’s unisex, leaning a little femme but I would love to smell this on my boyfriend as he pulls off a lot of different scents well. Lowkey, it’s reminding me a bit of Mix:Bar’s Vanilla Bourbon. Both are woody, spicy, with a sweet vanilla note. Clean did a great job with this scent.",01/26/23 09:02,nanaa_from_ghana
Nude Santal & Heliotrope Clean,"The opening is gorgeous, thankfully the cinnamon is very soft (a note that can get very overwhelming to me) and the lemon is too. I don't find it masculine in this stage, but it does smell quity soapy and clean. It's a very creamy scent through all the stages.

Santal and heliotrope is very descriptive, those are the dominant notes and what dominates as the scent dries down too. It does not smell like almonds, but it does smell like heliotrope.

I agree that it's a cozy and comfy scent. It's very smooth and mild. Longevity and sillage is not the best, and it does get a bit cloying if you overspray. Performs pretty good the fist hour, then settes down to more of a skin scent the following hours. A very nice one!",10/17/22 09:47,zind
