product_name,review_content,review_date,reviewer_name
Colonia Mirra Acqua di Parma,"The leaves are falling, autumn is here, it's time to break out this fantastic warm amber-spicy fragrance. For me, I find four sprays is enough, where I typically do six, and I find it lasts. I was fortunate in that someone gave me a full-size tester bottle of this... it's great to have friends with connections like that!",10/28/24 07:30,LandNoise
Colonia Mirra Acqua di Parma,"Beautiful scent of myrrh and amber, fresh with its light touch of patchouli and citrus. It has a slight subtle sweetness, I am not sure if it comes from the orange flower notes. This is really gorgeous and probably unisex. I think I need a bottle of this. Wonderful scent! this is an underrated gem! don't go buying expensive Tom Ford Myrrh scents without sampling this first!",07/05/24 07:29,aspirina
Colonia Mirra Acqua di Parma,"Smells like a less intense and more rounded version amouage crimson rocks. A warm spicy, powdery, amber frangrance. Quite resinous in the dry down. Insane sillage and longevity. Could be cousins with Tom Ford Noir.",06/09/24 06:21,Tunzz
Colonia Mirra Acqua di Parma,"A great day wearing Mirra. The trick is to apply with weight, confidence, and persistence. Then do it again.

Within 30 mins, the perfume has relaxed and settled into a lovely warm woody, resinous, soft patchouli fog that projects enough so that you can pick it up easily, wallow in it even. And yet it doesn’t overpower those around. Lasts all day and is enjoyable even after 12 hours. One of my favourite Aqua di Parma perfumes.",03/12/24 11:59,jwc001
Colonia Mirra Acqua di Parma,"Lightly powdery and nutty amber dominant scent accented with fresh citrus. Very clean, but warm and cozy and perfect for the cold weather.
Not a big projector, have to lean to get a nice whiff, but does last for hours on skin and more on clothes.",01/04/24 10:38,Ferra_Verto
Colonia Mirra Acqua di Parma,"Top notes are a bit hard to decipher, but there is at least some floral and citric notes. They are very pleasant, but not very distinct and they evaporate in less than 30 minutes, transforming into saponin notes.
In the mid, nutmeg is prominent but the myrrh and other, warmer spices fills out the picture.
Base is solid, and nice with amber and discreet woodiness.

The AdP signature of citrus and soap is quite obvious although the profile has more to do with Eau Sauvage EDP – citric with a spicy and resinous base – than with the classic colonias. There is, however, not sufficient citrus notes to say that this is a ""hespéridé"" – leaning on citrus essential oils – and the top notes are not an important part of the overall experience in general. There is more spice and resinous notes and less soapiness compared to other colonia bottles from this house.

All in all I think that if this was a stronger concentration, I would consider replacing my Eau Sauvage EDP (2017) with Colonia Mirra. Autumn-winter-early spring office scent, but does not have sufficient performance to defend the price. Although I like discretion, even the skin scent phase is too weak after 3 hours on me. Edit: Funny how the opening reminds me of the way Fahrenheit smells on you past lunchtime, but this really lasts only 15 minutes.",12/01/23 23:48,Opato
Colonia Mirra Acqua di Parma,"A smooth delicious blend of Myrrh, Amber and Nutmeg. its the kind of scent you wear under a thick coat while knowing christmas eve and good company is just around the corner!",10/20/23 05:46,isakasyv
Colonia Mirra Acqua di Parma,"This is a lovely scent that reminds me of TF Noir in the dry down.
Not a big projector but remains around for 4-6hrs.",10/18/23 01:51,Stewart G
Colonia Mirra Acqua di Parma,"مرکباتی در کار نیست و از ابتدا اسپایسی و صمغی شروغ میشه و تا انتها تنها تغییری که می کنه ورود پچولی و امبرهست که باز هم آنچنان تغییری ایجاد نمی کنه و بیس عطر حفظ میشه.
بیشتر مردانه هست و 30 سال به بالا.
یونیک نیست اما پوشیدنیه.
***************************************************
scent:6.5/10
longevity:7.5/10
sillage:6/10
purchase value:4/10
*************
overall:6/10",08/04/23 11:56,Matin mo
Colonia Mirra Acqua di Parma,This is a wonderful fragrance. Lots of spice with very dark smoothness about it. It's not the run of the mill fragrance .,06/15/23 13:00,Tonymast1984
Colonia Mirra Acqua di Parma,"My first review on here, LONG time lurker..
Looking at some of the reviews below makes me question my own findings., but I found Mirra to be massively disappointing. It opens well, fresh whilst intoxicatingly reassuring and classic ADP, and the initial drydown is lovely. For the price I paid for it £65 - I thought I was on a complete win.
However - 20/30 minutes later and it's a skin scent on me. An hour or two and it's all but gone. So disappointing that I boxed it straight back up for a exchange, thinking that something had to be amiss. The second bottle was identical, so that went back too. Now I have ADP Oud, Leather and Ebano - all of which have good to great performance, so I'm not sure whether it is just my skin? The readily available, relative 'bargain bin' pricing does suggest that I may not be the only one being less than impressed though..",01/27/23 07:22,Vape
Colonia Mirra Acqua di Parma,"Was lucky enough to get a 100ml for 65 bucks and damm this stuff is good… very warm and inviting, aslong as you go light with the sprays. a 10/10 from me. Brilliant stuff",01/16/23 07:50,isakasyv
Colonia Mirra Acqua di Parma,"Just looked at my bottle and only have about 10ml left. This is a gem, definitely one of my favorite Myyrh fragrances.

I will be getting another bottle this year, possibly another for a back up.

9/10 loses a point because it's not a year round nor most versatile fragrance.

Love it!",01/08/23 04:43,Crusader Smitty
Colonia Mirra Acqua di Parma,"Masculine, solid, linear (not a criticism - an observation of this range of single note emphasis colognes). Straightforward, brown/amber (if you find scents resemble colours, as I do). Easily wearable I can daytime/work situations, as evening ones. Safe for work, but definitely not a generic office designer scent.",01/03/23 06:39,Lwjm
Colonia Mirra Acqua di Parma,"On scent alone this is 10/10 just got it in today so will have to review performance but this is beautifully spicy warm and resoniius almost gourmand but not.The fragrance so far seems to be a moderate projector and gentlemanly in its silliage,one of the highest quality fragrance for the price point which is currently 55.60",10/18/22 05:23,Scentsibilities
Colonia Mirra Acqua di Parma,"Starts off pleasant and juicy, but then a turmeric note kicks in. Really really dislike turmeric in fragrances.",09/18/22 10:02,AxeBodySpray
Colonia Mirra Acqua di Parma,"Since i made my first review I want to add one.
I love this one in the first place.
The more i use this fragrance I feel it is a one you can put into the realm of the ones who relate to the Arabian notes used in Oud and those very expensive ones you can find here.
The notes, as I said previous, are very distinct in their consistence and combination.

Wow this is so good and powerful and yet it is balanced and so sophisticated.
It does remind me indeed of the spice shop or market in India or the middle East but it has also that mystical smell typical for mire.
It has a long-lasting power for eau de cologne and makes you feel dressed-up for a nice diner or just for a good evening party on a sunny day outside.
What ever occasion, this is gorgeous and well balanced to wear.",08/21/22 01:17,osiris5
Colonia Mirra Acqua di Parma,"Gorgeous fragrance from Acqua Di Parma!

I love this! Only just purchased a few days ago and it’s stunning! This seems to be a rather underrated not so well known fragrance from Acqua di Parma which surprises me!

Have seen several reviews of people describing this as a winter fragrance but I find it very very refreshing!

Like a walk through a pine forest on a sunny winters day!

True gem of a fragrance!

10/10!",06/03/22 15:28,Matt1987
Colonia Mirra Acqua di Parma,"Similar to TF Noir and Narcisso Rodriguez for him edt.
Peppery.",03/19/22 11:20,BGBG
Colonia Mirra Acqua di Parma,"Awesome and underrated smell. Professional and mysterious at the same time. A clean citrusy Myrrh that performs very well for an EdC. Smells much like Prada amber intense minus the soapiness. Also very similar to Eau Sauvage Parfum, and much cheaper if you go for the 6oz bottle. Versatile and office safe.",02/15/22 12:45,scottgiles86
Colonia Mirra Acqua di Parma,"I learned to love Myrrh from Dior Eau Sauvage Parfum 2012 and Jo Malone Myrrh Tonka, but I'm just ok with this one. I'm not sure what to make of this one. Dark, warm, cozy, dry myrrh and other dark notes I can't pick out. It's nice enough but nothing pops out and grabs me.

Scent: 7 / Sillage: 8 / Longevity: 7.5

EDIT: My old notes at the beginning of my frag journey...
1st wear: Ok. Musky & sweet. Too sweet. 6-7/10
2nd wear: Too musky and sweet after 10 mins. 3 hrs later, def too musky. Pass. 5-6/10",02/15/22 09:05,chrisk252
Colonia Mirra Acqua di Parma,"I'm a big fan of Acqua di Parma line up and Colonia Mirra is no exception to this. This Eau de Cologne Concentrée, despite lacking a bit in longevity, really pays off with a luscious, deep and layered olfactory experience. It echoes the seriousness of the original Acqua di Parma but with a completely different set of notes, though it plays in the same arena in terms of elegance.

The opening is quite dark, bittersweet (almost medicinal) and reminds me of dark cocoa powder; there are sweeter orange blossom nuances that bright it up enough to avoid it feeling stuffy and gothic. As the initial citrus sparkles fade, it becomes drier and almost powdery in a very pleasant way, like if you were smelling in a wooden cupboard where resins and nutmeg have been left for months. Myrrh provides the luscious bittersweet background that becomes more prominent 30 mins in, while nutmeg is more prominent at the beginning and adds a note of spiciness.

As soon as the base notes hit your nose, the warm ambery base makes the bittersweet smell of myrrh more akin to burnt brown sugar - this is no gourmand at all, but just really gives the idea of sugar taken off the stove right before it burns. At points it gives me the idea of being sucked into a black hole and, as much as it sounds like a negative comment, it is not in reality as it removes your focus from anything else surrounding it.

Colonia Mirra has such a dark, mysterious and alluring scent profile I can't stop smelling my wrist. This is a dressed up fragrance, good for your own enjoyment and amazing when you need to smell refined and opulent. Due to its low contration, longevity is not amazing - 3 to 4 hours, give it or take it, and that is expected; it effuses convincingly but not aggressively for the first hour before becoming a sking scent. Great for fall and winter, both day and night, rainy days and formal situation. Classic Acqua di Parma bottle (batch code 0260337), in dark brown glass similar to those of the discontinued Ingredients collection; a number of fragrances in the line have been moved under the Signatures of Sun line and became EdP concentration, but alas not Colonia Mirra although this one is still widely available at discounters.",12/08/21 12:56,skaccomatto
Colonia Mirra Acqua di Parma,"I am a young woman, however I thoroughly enjoy wearing this fragrance all year and weather long. I see as a very complex, but easily wearable fragrance. For me it is a very cozy smell, therefore I tend to wear it on cooler days, however I see how it could be pulled of in a nice summery, flowy dress, sipping double espresso on ice.
The fragrance opens up to this strong medicinal smell, I get just a little bit citruses, more like sweeter orange peel/ blossom citruses (probably the orange blossom). However the myrhh, amber and patchouli is amazing. After 15 minutes on my skin, it starts to sweeten and then I get just a bit of that nutmeg. But it is not sweet as in candy sweet, it is a natural sweetness. It is somehow fresh, but warm and spicy at the same time. After a hour it becomes fresh for me. It is so mysterious, but familiar at the same time. I love it when my boyfriend wears it, I love it to wear it myself.
When it dries, it becomes quite sweet and aromatic, reminds me of dialed down Black Phantom By Kilian.
I got a 180ml bottle of this fragrance at TKMaxx for a fraction of the original price. I believe I paid 68 euros. I don't think I would pay the original price for this fragrance. It is not my favorite fragrance, but I appreciate it.",09/19/21 05:59,Todobien
Colonia Mirra Acqua di Parma,This is my all time favourite scent. I don't know how to describe it apart from unconditional love. I just love this stuff,09/01/21 12:21,threedoubles
Colonia Mirra Acqua di Parma,"Quite medicinal in the early spray. But changing to more pleasant after a while when it starts to polarize gradually. I think this is more masculine than unisex. Smells classy but performance is moderate. The myrrh is dominant here, and of the same nuance with JM Myrrh and Tonka. Expensive but worth the biggest size resides on my shelf.",07/24/21 07:01,klix27
Colonia Mirra Acqua di Parma,"Wow. Just wow.... I'm in love with it, it's definitely got that brite, fresh citrus opening that after a half hour or longer absolutely settles down into this yummy, warm, creamy, delicious, nutmeg/myrrh/amber thing that gives it a sweet, brown sugary, gourmand vibe... of course the star is that creamy, smooth, warm, nutmeg/amber/myrrh combo. My god.. A woman with whom I had a romantic date with a few weekends ago was stuck to me like a magnet, afterwards later texting me about how delicious I smelled to her. I have Colonia Mirra to thank for such a nice compliment from her.... Now the downsides... It is only a cologne concentrate, which is so disappointing. This NEEDS to be an EDP or at least an EDT... But other than so-so performance and so-so longevity, this stuff is soooo beautiful and delicious. I absolutely LOVE citrus/amber/myrrh/olibanum fragrances. I need to discover more!",06/22/21 12:08,GialinosKosmos
Colonia Mirra Acqua di Parma,Longevity may be an issue but OMG its smells fantastic,06/14/21 13:37,threedoubles
Colonia Mirra Acqua di Parma,"Iam not sure what’s going on with this one
It very close to tf noir
But it’s weaker and it disappears very fast
Though the scent is nice my advice buy the tomford",05/16/21 05:11,Fragaddict123
Colonia Mirra Acqua di Parma,"Having tried most of the blue line from this house plus a handful of others in this line I haven't been overly impressed by most. This however I adore and love ALOT. It's not to say the others were bad, they were nice but not bottle worthy for me. Mirra is back up bottle worthy for me, I just wish it lasted abit longer. This smells rich, deep and opulent. Reminds me of the Myyrh in Zaharoff.

9/10",05/15/21 05:26,Crusader Smitty
Colonia Mirra Acqua di Parma,"This starts off as a Pow to the senses then calms down to this nice mixture of amber ( and myrrh ) with other elements of the fall time ( although I wore this in the winter, it still fits perfectly )

I don't personally know or have smelled what Myrrh is but, whatever it is, this fragrance works and works well.

It's nothing explosively amazing to me, but just beautifully done and enjoyable.

A woman could likely pull this off but... it's not so obvious either way to be just for men or women to me.

*Added Oct.31 2021*
Revisiting this for a moment, this does smell like a cookie... a well made gourmet type of cookie.",01/24/21 12:00,EauDeBaldy
Colonia Mirra Acqua di Parma,"@Nick68 I'm in the same boat, I saw the pricing error and jumped on it too. I've seen the same performance issue as you but at that price, I'm not complaining.
The box I received was in a plastic case but not sealed/stickered.
I like the fragrance itself but would be annoyed if I had paid full price for it!",01/03/21 18:51,jman316
Colonia Mirra Acqua di Parma,"This is going to be complicated and I may even contradict myself on a couple of points.

I got this just after Christmas from a UK retailer who I think had made a mistake in pricing on their Euro site, it was a fraction of what they were charging in GBP and for what I paid it’s a fantastic bargain.

Putting the above aside I’ve got to say I like it but I don’t love it. I have Colonia at present, I’ve had a few other ADP fragrances in the past and have always been wowed by them, this doesn’t quite hit the spot.

The initial hit I get is of high cocoa content dark Swiss Chocolate, which immediately calms down into mirhh and amber. It’s got that ADP mark of quality all over it, but at the same time there’s just something missing to take it to another level where I couldn’t live without it.

I don’t get the longevity or projection I was expecting either. It arrived a few day’s ago and I sprayed it before bed on two nights and there was no hint of it in the morning, today has been the first time I’ve worn it during the day and after 6 hours I’m having to really search for any hint of it.

I think I paid around 1/4 of RRP so I can’t complain at that price but I would have been disappointed if I hadn’t got it heavily discounted.

It’s obviously quality and it’s nice but it doesn’t really stand out as anything special.",01/02/21 09:10,Nick68
Colonia Mirra Acqua di Parma,5/10,12/13/20 00:31,mohsen95
Colonia Mirra Acqua di Parma,"At first wearing I quite liked this fragrance. A brighter, bit more light myrrh than usual, while still carrying the same dryness it's known for.
Something kept bugging me though and I never felt I really liked the scent. After smelling it a while I think I've realized what it is: a scratchy and strong synthetic woody amber, perhaps the old pal Amber Xtreme popping up again. This causes the fragrance to have a scent reminiscent of a more generic cheap masculine and, as my girlfriend describes it, causes it to ""go up the nose"" really much and hurts a little if you smell it too close. I would guess this is a way to boost the sillage of the scent, which unfortunately completely ruined it too.

It was launched in 2017 but is already discontinued as of 2020, so maybe other people agreed with me. If you like myrrh, there are just so many other scents around that I would recommend over this.",11/24/20 14:55,Borzoi
Colonia Mirra Acqua di Parma,A discontinued masterpiece that is still slept on even now. There isn't much out there that is like this one. For me it is as good as or even better than Colonia Leather,11/17/20 11:29,BirkinSmell
Colonia Mirra Acqua di Parma,i don't know what it is but this scent like many of the other Acqua di Parma scents smells cheap. Just everything about this radiates synthetics. I've tried a dozen or so of their scents after liking one of their Blu Meditteraneo scents and reading all of these positive reviews. I love resins and myrrh but this just doesn't sit right with me. It smells unbalanced with a largely vacant top note register.,08/31/20 07:59,patrick.herron
Colonia Mirra Acqua di Parma,"The top notes last relatively little, only a few minutes. Immediately appears the main note of MIR, and from now on the myrrh is the main player who will feel throughout the period of wearing.
Elegant, totally masculine, with a long longevity and medium projection.
To get an idea of how it smells, imagine the final part of Guerlain-L`instant and replace cocoa with myrrh. They are somewhat similar towards the end.",05/03/20 10:39,Ionut82
Colonia Mirra Acqua di Parma,بوی گرم و نرم خوب و البته اشنایی دارد که در انتها به پچولی و امبر ختم می شود.مشکلی که تقریبا اکثر عطرهای کلونیابه جز چند استثنا دارند اینه که رایحه ای خاص و تک ندارند.جالبه ماندگاری این عطر بد نیست اما با توجه به خاص نبودن با این قیمت فعلی ارزش خریدش قطعا بسیار پایین است.,03/14/20 22:13,H.GH325
Colonia Mirra Acqua di Parma,"Scent: 6/10

Quality: 8/10

Originality: 5/10

Sillage: 7/10

Projection: 6/10

Longevity: 7/10

Price VS Size: 6/10",11/10/19 11:56,Maziar.A
Colonia Mirra Acqua di Parma,"I love it. This is Very resinous and balsamic. Masculine. It is blended well. smells dynamically rich and powerful. Another ADP hit , this house knows how to put fragrances together. I received a compliment from a young woman , a mature
woman and an elderly woman since I bought it. Its kind of hard to wear, definitelty for a date, by the fire place, intimate, or sex occassions. It’s worth a try or buy",04/27/19 23:50,clintjr82
Colonia Mirra Acqua di Parma,"Tested it on skin: a little disappointed after the high hopes that the paper test gave me.

I thought I had found the Holy Graal of Myrrh, but no.
Don't misunderstand me: it's a good round myrrh centred frag, but my previous impression in regard to the lack of AdP's signature citrusy opening and the drydown, that reveals to be even more vanillic than it appeared on paper, makes it lean very feminine imo. Projection is moderate at best, and the fragrance is short lived on my skin (disappeared after just 3 hours).

I think it may be interesting on a woman, but quite boring on a man. That said, today I also tested Guerlain Bois Mysterieux: THIS is the holy grail of masculine myrrh. Given the price tag similarity between the 2 frags, it's a no-brainer for me for my myrrh frag quest: AdP is out, Guerlain for the win!

Edit: Guerlain Bois Mysterieux is a masterpiece imo, but should you look for a frag totally myrrh-centered, I can't recommend enough Goutal Ambre Fetiche and Armani Myrrhe Imperiale. Really, imperial!",04/17/19 16:57,Andy the Frenchy
Colonia Mirra Acqua di Parma,"I beautiful take on myrrh. It's indeed pretty warm and round, and the typical AdP citric opening is a little less fresh than other frags of the same line. Myrrh is noticeable in the heart. Then it morphs to an ambery (resin/vanilla) drydown - for sure a little less interesting than its big brother, AdP Note di Colonia III. Colonia Mirra is overall sweeter and a little less refined than the latter, but also 2 to 3 times cheaper.

A win from AdP, but try on skin before you buy!

Mildly warm evenings, 30+",04/16/19 11:55,Andy the Frenchy
Colonia Mirra Acqua di Parma,I found this fragrance more conservative that the version Oud or Ambra. I would list these three in the following order: 1.Colonia Oud 2. Colonia Ambra 3. Colonia Mirra being the last one a more subtle and more quieter than the first two. I would give a final score: 3 of 5,12/28/18 01:25,elchele1973
Colonia Mirra Acqua di Parma,"This stuff smells deep and rich almost like a cookie dough vibe, but manly. It will turn heads for a mature audience. I think people are sleeping on this one, modern and vintage. a casual and dress up fragrance that gets the job done.",08/02/18 18:13,c.davis
Colonia Mirra Acqua di Parma,"Acqua di Parma is such a classy brand.

From the moment you open the box you can feel the quality and the luxury. Colonia mirra delivers exactly what its name says. From the very start you are greeted with an ambery, sweet but steady myrrh note. This is for the elegant, dark haired gentleman over 30. Longevity is good but not excellent. If you genuinely like myrrh, give it a try. However, my myrrh obsession is already fulfilled by the 2012 version of Eau sauvage Parfum which has a bit more brightness IMO and better performance.",06/23/18 12:03,Leopold
Colonia Mirra Acqua di Parma,"Spiritual, meditative, sensual, deep, elegant, masculine.

Perfectly matches its name as it's VERY resinous, which I find lovely.

However, the more it drys down the sweeter it gets and becomes a bit cloying. It's also not very easy to wear so although I fell in love with the scent at the beginning I won't be buying a bottle, I can't spend so much on something that's not 100% satisfactory.",06/22/18 04:57,torom
Colonia Mirra Acqua di Parma,"Acqua di Parma, my new favorite brand and a true master of blends.
All their perfumes are made of high quality ingredients and this one is no exception.

This perfume says: I enjoy being a man!

This creature is extraordinary, utterly admirable. Everything about this perfume is as it should be. Everything is in its place. Everything is balanced.
The notes come in, play their role in the light of a resinous myrrh and amber accord and slowly fade away with a goodbye kiss on your senses.

The opening is a little bit powerful, but just enough to grab your attention. Then the myrrh comes in and the beautiful, sweet, and boozy amber starts to play in the background. This is the main theme of the perfume and it will be like this until you can't smell the perfume anymore.
I've applied it 12 hours ago and I can still smell it on my arm. I actually sniffed my arm more than 100 times today.

Myrrh and amber are two of my beloved notes in perfumes and they always will be. So I have to say, this is one of the top 5 perfumes I've ever smelled in my life, maybe even the best.

Overall, a sweet lovely perfume, made of high quality ingredients, suitable for colder months with a not-so-casual vibe.

Thank you for making this gem!

Scent: A beautiful combination of myrrh and amber. 12/10
Uniqueness: 10/10
Longevity: 10/10",06/17/18 17:45,lucky-boy
Colonia Mirra Acqua di Parma,"Mirra is the third one I have tried from the ADP Ingredient line after Oud and Leather and like those two, I love this one as well. This is a beautiful, powdery spice n Myrhh fragrance.

Top notes are a fleeting dash of citrus and the sharp spicy note of the nutmeg. This spicy nutmeg is joined by a very beautiful myrhh note. This heart phase is just lovely and then turns powdery when the patchouli comes into focus. The dry down is a blend of the myrhh, and powdery patchouli with hints of amber notes. All in all, very clean smelling for want of a better word. longevity is pretty decent, around the 6-7 hour range on me although projection dies down after the first hour into what I would call the ""hugging"" range. I get whiffs of it all through it's scent life so it does last.

In conclusion, I would say if you are a fan of the Myrhh note or of powdery frags in general, this is a good entry with the usual fantastic ADP quality in ingredients and blend. I would say this is Masculine mostly although a woman could easily pull this off too if she does not mind the spice. Definitely a large decant or Full bottle worthy for me. 8.5/10",03/07/18 23:44,kanak
Colonia Mirra Acqua di Parma,"Wow this is amazing. If I was forced to compare it to something similar, I’d say TM Ultra Zest, but this ADP mirra is a much more refined + creative take on that basic idea. (for the sake of giving ppl an idea who haven’t smelled it yet).
This has a feel to it that feels like it is blooming when u wear it, with this extremely beautiful + lush + full, but at the same time fragile/nuanced + transparent,",01/11/18 09:54,Crowleysviles
Colonia Mirra Acqua di Parma,"Just a big myrrh coat. This just wraps ya up in a big, dusty, fuzzy, myrrhy blanket that’s perfectly warm, soothing, and sweet.

Mirra is long lasting, has very good projection, and is made from quality ingredients. Even though they don’t smell anything alike, this could be in the same family and of the same quality as TF Noir Extreme; if you like one, you would probably like the other one, too.

Mirra had me at first smell. 10/10.",10/09/17 16:04,Jbar1
Colonia Mirra Acqua di Parma,"Un parfum sophistiqué, rare comme composition, mérite bien d’être un parfum niche, il est très volupté, englobe un coté ambré majestueux, c'est un parfum pour homme virile et non pas pour jeune homme",10/02/17 14:38,LE NEZ  - zouhair
Colonia Mirra Acqua di Parma,"After investigation, the originality of this frag is probably due to a component which is not stated in the parfume pyramid above, myrrh oil, which gives rise to some confusion or questions in the reviews here (honey? creamy? amber? ...).
Myrrh is present here in two forms: myrrh resin (a middle note) and myrrh oil (a base note along with a discrete patchouli).
It's this oily base note which is really dominant and long lasting in this frag.
I should have read the small booklet which is included in the 150 ml box I bought ! It tells it all: no amber as erroneously stated in the pyramid above, just myrrh oil.",08/02/17 09:01,orpailleur
Colonia Mirra Acqua di Parma,"Applause, what a well balanced and interesting perfume.
I didn't expect otherwise by this house of course.
How to describe this perfume is not easy. It is a compilation of different notes that are not natural easy partners to combine. This perfume is distinctive and also adepts to everyone who wears it.
The opening is a typical Italian based perfume with the the fusion of citric notes. But they are not overwhelming.
The aromatic raisins and nutmeg keep it in balance.
Happily the patchouli is of a good quality so it stays in the background, but gives also balance by its light sweet freshness to the strong fusion of the balsamic amber and spicy nutmeg notes.
This is really a nice perfume for a man who is distinctive but also modest.
When to wear? I guess its a four season perfume:)
Every note reacts different according the season you wear it.
This is a really modern perfume for one who likes class and style in a modest way. It represents in some way the Italian way of life like the Blue mediterraneo series really do.",07/22/17 05:57,osiris5
Colonia Mirra Acqua di Parma,"This one's derivative but not really a carbon copy of anything. I get hints of Creed Tabarome, Creed Aberdeen Lavander, Diptyque Eau Duelle, and Rag & Bone Amber. It's basically all of those mixed together, with some neroli or petitgrain sprinkled in",07/18/17 21:35,mmcdonald36
Colonia Mirra Acqua di Parma,Best Coca-Cola scent ever.,07/06/17 18:45,thiagomartini
Colonia Mirra Acqua di Parma,"@RogerM72
Mhyrr is a quite complicated scent and ADP is right to give it a try IMHO.
I agree that something is lacking in the parfume pyramid ... could be honey, or also a special tuberose-evocative amber I smell only on some of the parts of my skin after an hour.
I'll try to investigate !
A great frag nevertheless.",05/25/17 03:32,orpailleur
Colonia Mirra Acqua di Parma,"Acqua di Parma masters the blending of aromatic scents, and here they've done it again! In Mirra we have the fragrant and sweet myrrh mixed with aromatic nutmeg and neroli on a pleasant amber base. The myrrh notes came out relatively quickly after the initial citrus blast, and gradually became sweeter over the course of the dry down. Just like any other ADP scents all notes are harmoniously blended. No harsh edges.

The performance is at least 7 hours, however the projection can be a bit shy on cooler days.

I like it a lot, and would say this is a good summer myrrh perfume, which is not that easy to come by!",04/22/17 13:28,pepperoniann
Leather Eau de Parfum Acqua di Parma,"A very noticeable bay leaf note is what characterises this leather perfume. And the official list of notes does not even mention it.
It's complex, smokey, mature, elegant, but unique as well. Most people will not be smelling of smoked spices with leather, and this will definitely invite curiosity with its unusual and mysterious projection.
Though it is prominent, it is not aggressive. This is because of its mature, base note heavy presence.
I love it, and find it to be best for cool/cold evenings.
Nothing skanky but not citrusy either.
Smokey, spicy, and a touch of sweetness....",10/31/25 10:37,Katusatya
Leather Eau de Parfum Acqua di Parma,"Beautiful, I like it very much😍🥰😍",10/29/25 16:37,Esam Ker
Leather Eau de Parfum Acqua di Parma,"This fragrance is born like stories woven from the threads of time: the first breaths from a luxurious Italian leather bag, exuding the scent of the ancient craftsman pouring his soul into every thread and stitch.
It is not just a leather scent, but a sensual poem that begins with light and completes in shadow.
From the first spray, the Mediterranean Sea breeze rushes through a wave of Sicilian lemon and Brazilian orange, illuminated by red raspberry as a playful smile at the start of the journey.
The freshness here is not superficial; it is a quick light that gleams before the colors shift toward a warmer and more mysterious depth.
At the heart, a hidden garden blooms: soft rose, wavering honeysuckle, and green bitter orange shining like morning dew, while the sound of red thyme rises like oriental spices whispering warmth.
Here, leather appears for the first time, neither harsh nor loud, but warm and soft like the page of an old notebook wrapped in a leather strap, blended with flowers and herbs in a harmony that amazes.
As for the base, it is the climax of the story: a rich, luxurious note, deep and evocative, blended with smoky guaiacwood and the steadfast Atlas cedar.
It's as if you are wearing a new leather jacket that smells of the remnants of a distant winter's fireplace smoke, or as if you open the door to an old library holding leather-bound books pulsating with memories.
It is a fragrance that combines frankness and softness, featuring luxurious leather that harmoniously blends masculinity and femininity.
Performance: long-lasting for many hours, with moderate to strong projection, making your presence felt even after you leave.
Mood: evokes a sense of quiet strength and dignity mixed with elegance, like someone wearing a dark suit and carrying an Italian leather bag on a refined winter evening.
And if Tom Ford's Tuscan Leather is loud and rebellious, then Acqua di Parma's Leather is the polished, aristocratic, quiet voice that doesn't need to shout to assert its presence.
This perfume is the companion of cold evenings and formal nights, where its deep, leathery features shine most splendidly.
Ideal for high-level business meetings, a luxurious dinner at an elegant restaurant, or as a finishing touch for a man who knows how to balance strength and refinement.
In summer or hot weather, just a few sprays are enough to give it space to breathe without overpowering.
Leather is not just a scent to be smelled, but an experience to be told.
It is a statement of luxury, a personal signature written with leather, citrus, and flowers, leaving an indelible mark.
It teaches you that true luxury does not come with noise, but with a deep calm that remains in memory.

Ahmed Hadi – Baghdad – IRAQ",08/31/25 09:47,AhmedHadi84
Leather Eau de Parfum Acqua di Parma,"Annoying that it’s just leather — they all seem to enjoy diving into this cheap, basic leather variation, banking on the idea that this is exactly what people like. So far, only Ford has done this well with Ombre; the rest of the good ones are primarily proper compositions, not leather lollipops like, I guess, Leather Patchouli or Guerlain’s leather take, etc. As I understand, this is some EDP version of a scent already known in the ADP?",07/18/25 05:37,korngoldo
Leather Eau de Parfum Acqua di Parma,"It is NOT a dirty leather.
What it does smell like is a rich leather couch ina gentleman's smoking room.....there is a beautiful smokiness like an expensive cigar or cigarettes, mixed with a bouquet of spices such as black cardamom. Floral trails of oriental bouquets add to the aura of an exclusive gentleman's club with expensive flower arrangements.
I could wish for greater projection, but then again, a gentleman never shouts his presence.",05/11/25 02:24,Katusatya
Leather Eau de Parfum Acqua di Parma,"The bottle is beautiful, AdP is renowned, and I honestly bought this fragrance because not only am I currently into leathery/smoky/spicy scents, but because this particular perfume has been discontinued, I figure it'd be a sought-after collector's item one day. Unfortunately, as a fragrance, it's not tops on my list in this genre. The opening is rough and unappealing -- it's a mix of leather, used cigarette butts and a little bit of burnt rubber. The mid is a bit more mellowed out and yet still rough because of the over-prominence of the leather note. At that point, it smells sort of in the vicinity of Maison Crivelli Oud Maracuja, but not as smooth, fruity (not that I consider OM to be that fruity in the first place) or strong in performance. The dry down comes much faster with AdP Leather than with OM, which is the longest-lasting cologne I have ever used. When this fragrance finally smells at its best, it's too late -- by then, it's almost a skin scent. It would have helped if AdP had added a vanilla accord, not to make it gourmand but to tamper down the leather / cigarette ash smell a little. AdP Leather isn't bad per se; it's just not that great as a scent, and its arc doesn't properly align with its lifespan.",02/03/25 06:45,UGAMark
