product_name,review_date,reviewer_name,reviewer_gender,reviewer_total_reviews,helpful_badge,award_count,review_title,review_content
Individuel,09/27/2013,Paez,M,3,,2,nothing special,"it's interesting to see ""individual"" among the top perfumes of parfumonet. first of all it doesnt have the quality and punches nose with its synthetic notes. it's sweet like hell, as a sweet fragrance lover i couldnt tolerate this one. longevity and sillage are only good things that we can talk about."
Individuel,05/31/2014,Vawallpa,M,11,,2,"Mont Blanc ""Joop Santal""",It does indeed share similarities to both Joop Homme & Creed's Original Santal. A very nice scent at a good price :)
Individuel,12/03/2022,Ssgfragr12,M,1,,1,Safe but boring scent,"It's highly recommended by various influencers on YouTube. I blind bought it. The first time I sprayed, I smelt a wave of synthetic aroma. I hated it. Eventually, I started liking the scent after the dry down revealed the less synthetic base notes. As other reviewers said, the scent is like how freshly washed clothes with fabric softners smell like. It probably won't disturb anyone. It's safe to wear in places like the grocery store or the office. Although I don't hate it anymore, it still smells pretty boring to me."
Individuel,04/25/2025,Mohashim,M,140,,3,Solid Gold in a Bottle,"After two years of ownership, my verdict is finally in: this fragrance is pure gold. Don't be fooled by the initial sweet blast upon spraying – give it five minutes. The drydown is where the magic truly happens, a golden aroma that lasts.
Wearing this cologne is like having freshly laundered clothes all day. It's sweet, desirable, and creates an undeniable aura of confidence. The projection and longevity are impressive, so heed this warning: two sprays max are all you need. This stuff is potent!
Forget the comparisons to Joop. While both are sweet, Individuel is in a different league. Joop is linear and overwhelmingly sweet, while Individuel is complex, evolving beautifully over time with added freshness and desirability.
If Joop is a one-dimensional charmer, Individuel is the sophisticated individual who becomes more captivating as time goes on.
Buy, Try, or Pass? BUY. A definite must-have for any fragrance enthusiast."
Individuel,06/20/2025,Liviuss,M,60,,3,very good,"Intrigued by the hundreds of reviews comparing it to Creed's Original Santal (which I really like and which came out AFTER Individuel), I decided to get it.... The result? I have no regrets....
The similarity is there and you can immediately notice it. OS, however, is deeper and more structured, smells less like synthetic aldehydes, and is rounder and creamier overall. In short, it smells qualitatively better, and there's no arguing about that.
However, it must be said that Inviduel costs literally 1/10th the price of OS and performs better overall in terms of projection, longevity, and sillage.
Is it worth replacing OS with Individuel? Well, it depends on your budget, but let's just say that Individuel is a truly respectable ""settler.""
EDIT September 2025
I also bought Montblanc's Individuel to compare them, and I must confirm that the similarities are there. The mood and vibes are similar, but the Montblanc is significantly sweeter, with a fruity note completely absent from the Creed. Even on the drydown, the Montblanc has a sweet base, while the Creed remains dry and aromatic. The Montblanc also feels more like a shower gel, while the Creed does not.
So, are they similar? Yes, but also no... are they redundant? No... I prefer the Creed, but I also enjoy wearing the Montblanc.
EDIT
I tested the two half-siblings, Original Santal and Individuelle, in a 1-on-1 comparison on skin. Strange as it may seem, I must say that OS performs significantly better than Individuelle; in fact, the latter fades tremendously after half an hour, while OS remains quite strong and continues to be noticeable and consistent for the first two or three hours. In terms of longevity, the Creed is also superior. I confirm the differences in terms of olfactory profile, similar opening aside, the aromas take different directions from the heart onwards."
Individuel,04/17/2018,Eyedean,M,22,,1,Hyped?,"I think that this one is pretty hard to screw up. It maybe wouldn’t be appropriate at a funeral, other than that I think you’ll be ok.
Also it probably is more of a fall/winter type of frag... but I guess it is up to you.

The scent itself is like a sweeter, yet fresh but still a bit powdery kind of feel with raspberry on top."
Individuel,01/10/2025,MostlyVegan,N/A,4,,2,Synthetic,"I am not one for synthetic perfume. I blind-bought this because of the red berry note, which I can barely smell when I spray it on. It might just not work with my skin.

I have a friend who tried it recently, and it instantly became his favorite fragrance. Unlike me, he wasn’t coming in with high expectations. I guess this could be a hit if you're relatively new to fragrances and like a soft, masculine scent that won’t overwhelm the people around you too much."
Individuel,09/19/2025,Tomtation,M,3,,1,sandalwood problem,"I hate this perfume! It was a blind buy, and I regret every penny, even though it was really cheap. I have a real problem with sandalwood. Some sandalwoods really make me nauseous. I can't stand the smell for more than 5 minutes, and I have to wash my arm. This synthetic, creamy, sweet sandalwood—no, it's really hell to smell for me. Does anyone else have the same..."
Individuel,12/09/2020,GreMuser,F,13,,2,Cheap,"Unfortunately I don't understand the hype for this perfume.

It's cheap and that's it.

It seems to me the only point in its favor, for the rest I find it quite nauseating right away and I do not feel anything that could be barely considered 'fresh and clean'.

I feel a lot of sweet, synthetic raspberry, but maybe that's just my problem. XD"
Individuel,01/04/2019,BenPrax,M,2,,0,Safe bet,"It's nothing groundbreaking. It's not challenging. While it's not too cheap smelling, it's not high quality. It's not the sort of thing you'd wear if you wanted to impress or make an impact.

But...

It's cosy and comfortable, it's nice (hate that word, but it fits), it's safe, projects decently and lasts rather well.

It's the sort of thing you'd wear if you wanted to smell good but not stand out. Perfect for those 'meh' dumb reach days. It's the sort of thing you could wear to the office and not have people bat an eyelid. It's the sort of thing you could wear taking your kids to their friends' parties. It's the sort of thing you'd wear to do the food shopping.

It's sweet without being cloying, spicy without being raucous and fruity without being overpowering.

Is it worth the hype? Probably not. I only bought it because of the hype, but almost two years in, I still find myself grabbing it when the occasion suits. Not the sort of fragrance to buy if you're only looking to buy one fragrance.

Definitely better in the cooler months, but pretty much a no-brainer for the cost (under €20 for 100ml), caveats accepted.

You won't get compliments by the bucket load, but you'll certainly be told you smell 'nice'.

A solid 7/10."
Individuel,10/22/2025,ScentGrail,M,108,,1,Beginners Dream Scent,"Individuel has to be one of the most popular fragrance community scents of all time, and a perfume I got for the second time in 2025. What can I say except that for all of your fragrance enthusiasts who have been in this never-ending game for a long time, Individuel is a distant cousin of Joop! Homme, and a fragrance from which Creed’s Original Santal took heavy inspiration.

TOP NOTES
Upon the first spray and a couple of minutes until the top notes start to fade away, I get this delightful mix of lavender, juniper berries, spice, and a touch of pineapple. In my experience, the opening is relatively fresh and clean, but not plain – the fruit and spice give it an energising character.

HEART NOTES
After 5-10 minutes, the scent transitions to the heart (middle) phase. Here, the pineapple and big spice notes start to fade, leaving behind a blend of herbal and floral tones. Lavender stays the most prominent note, and we are introduced to orange blossom similar to the one found in the famous Nikos Sculpture. Compared to the top, the heart is cleaner and simpler. It’s almost like the fragrance “cools off” into a soapy lavender/vanilla laundry scent.

BASE NOTES
For me, the combination of raspberry, vanilla, and top-notch implementation of sandalwood really comes forward, giving a creamy, woody warmth along with fruity and comforting touches. The dry-down (base) has a warm, soft, and subtly sweet quality. It feels like a comfortable sweater or flannel shirt in scent form.

OVERALL
There is always a place in your perfume collection for a versatile, budget-friendly men’s scent that will surprise you with its pleasant character. It’s not a high-end niche masterpiece, but it doesn’t try to be. Instead, it delivers a warm, sweet-woody scent with a touch of fruity freshness. Highly recommended!

Read the full review at scentgrail.com"
Individuel,07/23/2018,Dinomafia,M,3,,0,Spice Shop,"If you like spicy scents then this one might be for you. If you want to try the fragrance without spending the money, try Nike Brown Men at around AUD10.00 or Gold Spray by Al Haramain.

On a spiciness level between 1 to 3, with 1 being least spicy and 3 being most spicy Montblanc is (1) much cleaner smoother then Nike Brown Man (2) and Gold Spray by Al Haramain (3) being the most spicy fragrance. I think that Montblanc and Nike Brown Man are almost identical on the dry down though.

The test of a perfume depends on whether or not you would buy it again. Personally, I wouldn't buy another bottle."
Individuel,10/30/2018,KLewis,M,26,,0,"Modern joop, fruity santal","Montblanc Individuel begins with a sweet, fruity opening where the use of raspberry is instantly noticeable, but it also holds a freshness thanks to the floral notes and a nice use of mint. As it starts to develop, I get some more floral notes and the wood notes start to shine through a lot more with sandalwood standing out the most before the vanilla and tonka bean come in,..."
Individuel,09/24/2021,N471v3,M,134,,19,"The Golden Ratio. An Icon, Survived by Its Rival!","Montblanc Individuel is a no-brainer for me in my collection.

It's a fragrance that I bought after seeing a YouTuber talk about it, and I knew right from the first sniff, ""Hey wow,... there's really something to this!! It's truly special!""

For a long time, I thought it was a homage or a copy of Creed's Original Santal, which is what you might guess just by the scent, since Original Santal smells somehow more natural and a bit more luxurious.

But it isn't!
Individuel: year 2003
Original Santal: year 2005

However, I didn't care anyway, as Individuel smells more interesting to me; it just resonates more within me. Even if it is a bit more chemical/artificial - or maybe that's exactly why?

What does Individuel smell like?
Wow... with this note list, as long as the Old Testament, it's really a challenge to describe it! :D

I would say the raspberry plays a very central role; everything revolves around it. It is surrounded by sweet, floral, woody, and spicy notes, but there are so many and so different that I really find it hard to pick them out individually.

Let's say fruity sweet, with a slight amber touch, a bit sticky, somewhat ""alien"" or strange/chemical. Also fresh, actually quite a bit! It just doesn't stand out as much because the sweetness shines stronger, and there are so ""many little"" fresh notes that puzzle together here.
And overall, Individuel smells somehow typically masculine-cologne-like; it simply feels like a confident, sexy signature scent.
A little mysterious, but present, with great projection, yet not arrogant.

The Individuel lover likes to wear their fragrance often; it's also a ""grab-and-go"" kind of thing. It fits in really any season and temperature, and for most situations. It might be a bit too ""happy"" for a funeral, but otherwise, it really works for everything. So in the office, you'll quickly make a few new friends with it. ;)

Unfortunately, Individuel has now been discontinued after a long time on the market; it is no longer listed on the manufacturer's website. (But I guess you can still find it here and there in some online shops..)

In any case, I understand it, because even though it is very timeless, fragrances like Explorer or Legend are simply more modern and ""do"" something similar. But they are a bit easier to grasp in their DNA for the general public.

I still find Individuel to be truly unique, almost a kind of highlight from the house; it is, in scent, a bit like the golden ratio of this fragrance direction for me.

Just perfect!

I would also think of Joop Homme, which is somewhat similar, but Joop Homme is, in my opinion, much more obvious. (Le Male vibe) It smells much more like ""the broad masses,"" you immediately think ""I know that one.."". And maybe a bit youthful...

Individuel is just... more individual. ;)

It's a fragrance where you are constantly asked what it is, with a nervousness in the voice of the person asking, wishing it were as individual as well. ;D

I should mention that I usually prefer niche fragrances over designer scents, but I find Individuel just has that ""certain something""; I know some that are similar, but none that are the same.

So the name is 100% fitting for me. The bottle is beautifully shaped, clear, and yet practical - you just like to hold it!

Longevity and sillage are very good to outstanding for me.

I will definitely always stay Individuel(l)! :)"
Individuel,04/25/2014,FabianO,M,1008,,18,"A droning, artificial raspberry-tonka bean brew without any class","I must strongly agree with my very critical predecessors Cappelusman and Riotsk - how can such a fragrance joke receive almost 80% rating?!

Honestly - sometimes I wonder how some people here would rate a fragrance if they didn't know the average score.

In any case, I don't understand what qualitatively separates ""Individuel"" from the new, utterly trampled ""Karl Lagerfeld for men""?

From my perspective? Almost nothing!
One is completely unjustifiably near the top 100 (of now over 10,000(!) men's fragrances), the other is in one of the last places, and both are ultimately a completely uninspired, synthetically annoying, uncharacteristic soup.

The many comparisons below with ""Joop! Homme"" are partly valid, but compared to ""Individuel,"" the Joop! classic, although I don't really appreciate it, at least has 100% recognizability, profile, and artistic independence.

The name ""Individuel"" seems ironic to me - the opposite is the case!

If you definitely don't want to offend anyone olfactorily and want to receive mainstream compliments from less fragrance-savvy people, then feel free to grab this!

The opening of the 11-year-old Montblanc is already dominated by raspberry, somewhat syrupy-artificial, with slight hints of cinnamon and a bit of minty freshness.

Not as overpowering as ""Joop! Homme,"" closer to the skin, but thus also more diffuse and shallow. And definitely somewhat artificial!

It continues with a bit of sweet orange blossom, along with some light floral notes, somehow also reminiscent of Hubba-Bubba gum. Largely style-free.

There are really hundreds of fragrances of this kind buzzing around, mainly thrown on the market by companies like Lacoste, Joop!, Sander, Gucci. So why almost 80%?! People!

From the roughly 30 ingredients mentioned above, I can at best perceive 5-6. Especially the base is a real joke; beyond the aforementioned raspberry, I can at most detect tonka bean, a bit of vanilla, and minimal amber.

Above all, there hovers an annoyingly persistent synthetic tone, like the cheapest synthetic musk in cheap deodorants. Horrible!

So, Montblanc, I can only shout: ""Shoemaker, stick to your lasts!"" They can make great pens, but with perfumes, they are (see also ""Starwalker,"" ""Legend"") on a synthetic wannabe perfumer's wrong path."
Individuel,10/17/2018,Ajlen,M,122,,13,When the Fragrance Becomes a Matter of Luck,"Clone or no clone, that is the question here. No, actually not. It is definitely not a clone. Still, I can understand the association well - Individuel immediately reminds me of Joop Homme. However, in the form of a modernized update.

It starts off fruity and sweet with a strong raspberry note. And yet there is also a minty freshness that vaguely reminds me of Versace's Eros. There, combined with apple, here with raspberry. In terms of content, it works almost identically in my opinion. Overall, I see strong parallels to Eros in the entire composition. As it progresses, the fragrance becomes more floral, but also simultaneously woodier, before it moves into the vanilla-tonka base. The sweet fruity berry note lingers in a subdued form until the end. Overall, the progression feels much more linear in practice than the ingredient list would suggest.

If one wants to draw a comparison to Joop Homme, Montblanc Individuel comes across as significantly more contemporary. I find it not only fresher but somehow more transparent. Moreover, despite all the sweetness, it clearly conveys the modern clean man. This makes it versatile and wearable. Strong enough to be noticed, but not too intense for the office. Quite well balanced, in my opinion. I cannot make comparisons to Creed's Original Santal due to lack of testing.

So I can rate the fragrance itself consistently positively. But I find these obvious quality issues from batch to batch intolerable. Minor deviations are known. And reformulations too. But what is being thrown onto the market in terms of fluctuations, I cannot understand. Can and should such things be factored into the overall rating? I think so. If I have to test three bottles to get ""the right"" fragrance, I no longer have any understanding for that.

Fragrance: Strong
Price: Convincing
Quality: Matter of Luck"
Individuel,06/28/2017,Bernado77,M,74,,6,Not a Joop Clone,"Received today and tested at 25-30 degrees. It is often written here that this scent smells like a Joop clone, but I don't think so. It smells fruity and fresh right after spraying, and it has an interesting scent progression that, while remaining sweet until the end, is not as cloyingly sweet as others in this category. The vanilla, which was not mentioned in the comments, can be detected, I think, from start to finish. Sillage and longevity are quite good; the sillage is still noticeably detectable at a distance of 50 cm after 2 hours, and the longevity of 6 hours is also acceptable. Conclusion: Good scent, but somehow too much of everything; it wants to smell herbal, sweet, fresh, and fruity, but it is not perfectly balanced in any of these aspects. It resembles Creed Santal, but is not quite as harmonious, yet it costs only about 1/3! Despite all the criticism, it's a nice scent and a real compliment magnet, though not as overpowering as, for example, Ultra Male."
Individuel,07/30/2012,Leimbacher,M,2870,,18,Noble Raspberry-Vanilla Elixir,"So many ingredients are listed above... all create an almost perfect scent that ranks among the elite of men's perfumes... I can very well imagine that it resembles Original Santal, which I haven't tested thoroughly enough yet. First, the hard facts, where Individuel also performs top: Longevity: 8-10 hours (even longer on clothing) Sillage: Medium to strong, better to apply..."
Individuel,02/17/2018,Gaesch,M,1,,5,It must be a counterfeit with all the great reviews....,"After all the mostly great reviews about the legend - individuel - I ordered the fragrance blind. It is hyped by most people here and on YT. Many say it smells like Joop Homme and since I am a JH advocate from the very beginning and own all 3 formulations, I thought to myself if it's a kind of flanker - cool - !!! When I unpacked it and had the first sprays on, I was..."
Individuel,08/04/2022,AbbyMad,M,3,HELPFUL REVIEW,14,"What was your friend's name again, who smelled unbelievably good?","I wore the fragrance for the first time at a friend's birthday party. The next day, this friend told me that one of her friends asked, “What was your friend's name again, who smelled unbelievably good?” and she meant me (at least that's what my friend thinks, haha).

Now about the fragrance:
It is fresh and sweet at the same time, so you can wear it almost anytime as long as the temperature is below 20-25 degrees.
I really like the raspberry note, even though it smells quite synthetic.
The fragrance feels mature even though it is not woody or smoky at all.
It doesn't have much to do with shower gel, but still, it smells to me like freshly showered (don't ask me how, haha).

Longevity and sillage: are incredibly good for the price! I perceive the fragrance for over 8 hours.

Bottle: is stylish and “individual” ;)

Price/Performance:
20-30€ for a fragrance (75ml) that projects well, lasts long, and brings compliments. What can you say? Top!"
Individuel,09/17/2016,Basti87,M,1062,VERY HELPFUL REVIEW,9,A Delicious Alternative for Joop! Homme Fans,"This fragrance has been on my wishlist for a long time. I spontaneously ordered it. Since I really love Joop! Homme, I am very grateful for nice alternatives. Joop! Homme is a scent I love very much but wear very rarely. Best for me because I enjoy smelling it and feel comfortable with it. For the public, it is too well-known and ""overused."" Nevertheless, for me, it is one of the best fragrance classics of all time.
I read through the comments here and found: It polarizes. I like scents that you either hate or love. Since this is already the case with Joop! Homme, it must be similar with this one. It's interesting to test such fragrances and form your own opinion.
Additionally, Individuel is creating a hype online as an affordable super scent. Many YouTubers recommend this fragrance. You don't have to put too much weight on it, but it's definitely worth a test. Price-wise, you can take a chance on a blind buy. I paid 35 euros for 75ml.

The bottle is really beautiful and fits the image of Mont Blanc. Elegant and simple. It looks valuable.
Since I was very curious about this scent, I was very excited to spray it. I was very pleased. The similarity to Joop! Homme is unmistakable without being a true copy. It starts fresh and fruity. It is much tamer than its pink twin. The sillage is really similarly good, but that sharpness that could trigger sneezing fits is not present. Juniper berry and mint are well perceptible. I struggle with the rest. The fragrance pyramid lists so many notes that I find hard to decipher. Later, sweet notes come into play. Vanilla and raspberry are really very delicious here. Overall, a great composition that makes me feel comfortable from start to finish. Even though it is very sweet, I perceive this fragrance as masculine. The sillage is really as good as with Joop. The longevity is also really very good. I do not know the other fragrance twin from Creed. Since I generally reject niche fragrances, I don't care about that.
Individuel is best suited for younger people. It is quite versatile for occasions. It is suitable for everyday wear, but it would also shine in clubs and at parties. In terms of style, I think it fits better with jeans and a shirt. Seasonally, it is truly an all-rounder. Except on hot days, it can be worn well throughout the year.

Conclusion: Anyone who likes Joop! Homme MUST test this fragrance. A great alternative to the unfortunately overused classic. For anyone who does not like Joop! Homme: Stay away from this scent. By no means a copy, but the similarity is unmistakable. Price-performance: TOP! Hype justified!"
Individuel,11/11/2020,Ufooo,M,5,,12,"""Fresh fabric softener with a raspberry vibe"" Jeremy Fragrance anno 2016?","It's been a while since I watched a lot of videos from the enthusiastic perfume YouTuber.
Today, I don't enjoy his videos as much anymore, as he has developed in a strange direction.
What has remained with me is the catchphrase that I always think of when I read ""Montblanc Individuel"".

I think he hit the nail on the head with that one.
Montblanc Individuel lives up to its name, as I - at least so far - haven't smelled a fragrance that goes in a similar direction.

My beginner's nose initially detects a nice interplay of bergamot, juniper berry, and laundry detergent, with the latter being subtle and hardly disturbing.
As the scent develops, it shifts and becomes slightly spicy and sweet.
In my opinion, the fragrance is consistently accompanied by an artificial nuance, which does not detract from the overall composition!

I think it's a practical perfume for anyone who enjoys clean, fresh, but also delicious scents!
Definitely worth a blind buy, as it is affordable (23€ for 75ml as of Nov. 2020)."
Individuel,03/26/2018,Male1979,M,0,,6,"Joop Homme? No man! This is ""Montblanc Original Santal"" :-)","Hi Folks,

I recently acquired this fragrance and initially had to struggle to get a decent batch (see previous comment from ""Gaesch""). I was also a victim of the soap issue and could only truly enjoy this lovely scent with the second bottle.

Much has already been said about the development, and I can only confirm again that the longevity of this little water is extremely impressive, and Montblanc has created a real performance monster here.

Sweetness meets masculinity. That's how I would describe it. Last week, I was at the local ""Kaufhof,"" and they recently have a respectable ""Creed"" collection. When I sprayed ""Original Santal"" on my wrist, I was almost blown away. Exactly the same DNA. The Creed is just softer, and Montblanc delivers a much better performance with Individuel. So, if you can get a better Creed scent for very little money, you can't go wrong. Get yourself a bottle while they are still being sold. But beware of batch 08H22H122 ;-) .... that's more like grandma's soap. ^^"
Individuel,07/01/2012,Tetsuo,M,14,,12,Perfect Spring and Summer Fragrance,"Until now, I was not aware that Mont Blanc also produces fragrances. I only knew the company as a manufacturer of fine writing instruments and watches. It was only with Individuel that I discovered they can create exquisite scents as well. A big thank you to Jensemann for being the first to comment on this fragrance. After reading your comment, I bought it blindly and have..."
Individuel,06/19/2020,Ck1studies,M,2,,5,Blind purchase...,"because of the community :-)

I have to admit that the only reason I got this fragrance was the Montblanc brand. No. Of course, because it is supposed to resemble a Creed scent, and who wants to spend 200€ on a fragrance? I do, but not for (this) Creed.

I really wanted to test this fragrance because various perfume lovers were talking about it. And it’s not expensive either.

Well, I noticed the following during multiple tests of the fragrance: it doesn’t change - linear progression from start to finish.

Individually, it smells sweet and fruity the whole time, mainly like raspberry. An Albanian colleague, who is also my hairdresser and had never rated my perfume until that point, said: “you smell good, yes.” It’s worth mentioning a compliment I received from a lady’s perspective.

Personally, I don’t think much of this fragrance. It doesn’t have anything special for me and somehow smells like Hubba Hubba. I like Hubba Hubba, but I don’t want to smell like it. A fragrance you can wear when you don’t know what else to wear.

Longevity and sillage? Quite okay, about average. Especially for this price, acceptable :)"
Individuel,07/17/2013,Waldlichtung,M,2,,12,Fresh as the Mountain Peak of Montblanc,"I bought this fragrance blind based on the positive reviews here on Parfumo.
Scent:
Even though the fragrance pyramid resembles a novel, I find the scent not particularly complex. Right at the beginning, it smells dominantly fruity-fresh. As it develops, the freshness decreases and vanilla joins the fruitiness, which is not citrusy, orangey, or apple-like as often, but is clearly characterized by berries. The mentioned comparison of a ""raspberry-vanilla pudding"" is quite accurate.

Effect:
The way the perfume presents itself strongly reminds me of Jil Sander ""Sun Men."" Although the scent notes of both perfumes have no affinities, the astonishing lightness with which they manage to make heavy fragrance components appear light and fresh remains.
This perfume makes one appear particularly clean and fresh (more than any previously tested sport or aqua fragrance) and is a real treat, especially after showering, both for oneself and for those around.

Longevity:
The longevity is above average. On my otherwise very finicky skin, the scent lasts easily 10 hours. However, on clothing, the longevity is surprisingly low, although I prefer it this way rather than the other way around :)

Sillage:
With 68%, the sillage here is, in my opinion, underrated!
Especially in the first 2 hours after application, I am often complimented on my scent, and I can also perceive it almost the full 10 hours (despite the habituation effect), so I would rate it more at 75-80%.

Bottle:
Very simple but quite elegant bottle design, only the metal cover (between the glass and the cap) wobbles for me (though this may be an isolated case).

Occasions:
""Montblanc Individuel"" is the quintessential everyday perfume. Whether you’re chilling on the grass with your buddies after university or heading to a classy evening event, this perfume is always appropriate. I would only avoid it for dates or romantic moments, as there are far more suitable fragrances for that (Rochas Man, Armani Code Ultimate, etc.), which are all significantly less suitable for everyday wear. Nevertheless, the feedback from women regarding this scent is very positive.
Best regards, Waldlichtung"
Individuel,06/05/2013,BackToBlack,M,112,,14,Raspberry - Vanilla Pudding for the Empty Soul,"Since I’ve been quite adventurous after trying out a few fragrances from Montblanc, I’ve now also gotten Individuel.

The name isn’t exactly thrilling, and it’s one that’s been heard many times before, but it is definitely unique, especially for a not overly high price.

Montblanc - no hype, no exaggerated advertisements about various extremes of the two poles, and not at all in everyone’s mouth, which I noticed recently. Hardly anyone knows Montblanc or has ever had experience with fragrances from this house. I certainly didn’t until recently, but now I’m really excited and happy to have a few treasures in my collection.

As soon as I have Individuel on my skin, it bubbles up and envelops me with a very unique layer of mint and juniper berry. The juniper berry is very sharp and unripe. It plays the entire top note, and the mint is the icing on the cake. Together, they form a perfectly coordinated team that occasionally needs a red card. Because they can be quite loud on me. The opening is very strong and practically bombs into the olfactory cells. Caution! - Overdosing right from the start could have serious consequences. The other person could vanish as quickly as they appeared. After a few minutes, it subsides, and the mint loses intensity just like the juniper berry. A pleasant scent of bergamot spreads, mixed with a delicate hint of nothing - lavender. I had to really dig in to catch a whiff of the lavender. The quiet lavender doesn’t bother me at all. It’s good when the lavender just sneaks through the scent. Too much of it wouldn’t appeal to me. Cinnamon also arrives after a few minutes and becomes heavier and more intense. It’s high-quality cinnamon that lifts your spirits.

Once the scent has been on the skin for a while, it becomes more elegant and significantly stronger in character. Nothing remains of the shrill nature from the beginning. The jasmine stands out a bit, but it doesn’t particularly distinguish itself in the heart note. After about two and a half hours, I smell noble jasmine that has just begun to unfold. A fitted suit is surrounded by such a fine jasmine scent - fantastic. And definitely not feminine. The orange blossom somewhat dampens the unfolding and keeps everything grounded. The heart note merges with the base note after almost 3 hours. Finally, the moment arrives that delights me the most. It shifts from heaviness back to lightness, and a wonderful opening spreads in my olfactory cells. I think of vanilla pudding enriched with cinnamon and drizzled with warm raspberry juice. But not too sweet - rather a bit bitter in taste, as the raspberry is still unripe. Dull and sensual would fit. Because the vanilla is not too loud, the cinnamon highlights it a bit, and the unsweetened raspberry juice cradles the scent in a classic ambiance of nobility and kindness. A noble dessert, enriched with fresh mint and a few drops of dark chocolate. Also, a fine rosé wine. Such a dessert would surely make women happy as well.

The finish of Individuel is very gradual and suddenly extinguishes when it reaches its final point. Until the end, the fine raspberry - vanilla combination holds its ground. However, it is overshadowed after its peak by musk and sandalwood, which makes it harder and louder again. It is never arrogant or overly boosted. The patchouli then sinks the scent into depth and lets it drown in chocolate. A beautiful play of thoughts and olfactory cells for the empty soul, especially if one hasn’t been feeling so well in the past few days.

I’m surprised that there’s so much “sweetness” in the scent, and that it doesn’t smell like a lollipop factory. It is always muted in its sweet nature, which makes it so interesting.

The price is great, and the bottle is very appealing. A small sensory experience - for women and for men.

The longevity is very good - you can still smell this interesting combination of light sweetness and muted sensuality for hours, which then shifts into hardness. Masculinity wrapped in a lush berry scent, enriched with fine woods and vanilla, that knows exactly how to present itself without shooting anyone out of the game."
Individuel,07/01/2011,Jensemann,M,217,,15,Delicious Raspberry/Vanilla,"I am surprised that there is no comment yet on this truly wonderful perfume. I used to smell this scent so often on my former colleague, and it became my absolute favorite fragrance. To this day. I couldn't name a single creation that smells as good overall and, above all, lasts so long on the skin. Applied in the morning, there's still a bit of ""individuality"" in the late afternoon. :)
The notes that you can sniff out are clearly the vanilla and, even more beautifully, the raspberry. :) As cute as that sounds, this raspberry (it might also have been juniper berry, it's just both quite fruity :D), I just tried to inhale it when I had ""Individuel"" on my body. Simply wonderful.

As mentioned, vanilla and something ""berry-like"" are the main players in this wonderful fragrance that I still love today, and can no longer love, as it seems this scent is no longer available for purchase. Really, really a shame, but it seems to be the case at the moment that truly beautiful fragrances are disappearing and generic scents want to take over.

""Individuel,"" the name likely fits its wearer, I could always identify with this scent, and I would still do so today.

Mont Blanc, you have created one of the best fragrances that exist, a huge thank you for this! :)"
Individuel,12/10/2017,Mantus,M,487,VERY HELPFUL REVIEW,9,Noble Sweetness,"Individually, it starts fresh - sweet, but also citrusy - herbal.

I would like to express my sincere thanks to our perfume ""ErhanSaceros"" for the bottling.

At first, one can perceive something very pleasantly aromatic - sweet, which is thanks to the juniper berry.

At the same time, there is also something Mediterranean - herbal to be noticed, which beautifully complements the juniper berry and ensures that the top note is given a lovely maritime aura, stemming from the lavender.

There is also a pleasant fresh mint detectable, which is responsible for preventing the scent from drifting into the sticky territory and is supported by a herbal - citrus note, so that the fresh aura is slightly intensified and comes from the bergamot.

In the background, there is a warming sweet - spicy facet present, which lends a pleasant substance to the top note and can only be cinnamon.

This constellation is perceptible on my skin for 20 minutes before the heart note unfolds.

Now something very deep floral, slightly creamy can be perceived, which is underlined by a very pleasant floral, subtly sweet nuance, thanks to the geranium and jasmine.

There is also a certain bright, sparkling note present, which arranges wonderfully with the geranium and jasmine and ensures that the scent remains pleasantly fresh - sweet rather than dull, stemming from the orange blossom.

In the background, there is a spicy nuance of violet that gives the heart note a certain refinement and makes the scent appear very pleasantly floral, yet still masculine - distinctive.

The heart note is perceptible on my skin for 4.5 hours before the base asserts itself.

Now something pleasantly sweet - fruity can be perceived, which is thanks to the raspberry and has always deterred me before a test or even a purchase, as I always thought that raspberry could only appear sweet - sticky.

But that is not the case!

The raspberry is supported by something very pleasantly earthy, slightly spicy, which is due to the patchouli, and it is precisely this component that ensures that the scent does not drift into the sweet - sticky territory, but rather gains a certain noble elegance without losing its sweetness.

At the same time, the base receives something very warm, cuddly, which is thanks to the lovely vanilla and the creamy - spicy sandalwood, evoking a wonderful feeling in me.

There is also a very deep sweet - spicy ""tangibility"" of the amber, which is responsible for the components of the base merging into a whole.

And yet, one perceives a certain clear, clean, and slightly mossy note in the background, which comes from the musk and the oak moss, setting very interesting accents.

Unfortunately, I could not perceive the tonka bean, vetiver, and dark chocolate, but I can very well imagine that they were merely used as support and let the scent fade away very pleasantly.

Overall, the scent lasts 9 hours on my skin.

The sillage is designed from the beginning to be perceived very clearly at arm's length, and this is maintained for 4 hours before it gradually diminishes until the scent finally completely fades away."
Individuel,11/29/2013,Cappellusman,M,358,,11,"""Montblanc"" has nothing to do with the Alps...","... but is a company that has been based in Hamburg since 1906... And apparently also produces quite usable writing instruments, but usable fragrances (at least in this case) not. ""Individual"" is nothing here; sweet mass-produced slush that is completely interchangeable and an insult to any perfumer who has ever heard even a hint of natural ingredients. Ten..."
