product_name,review_date,reviewer_name,reviewer_gender,reviewer_total_reviews,helpful_badge,award_count,review_title,review_content
Yuzu and Cocoa,05/12/2011,Skylab,M,184,HELPFUL REVIEW,5,The Phantom,"among Jil Sander men's fragrances, I would spontaneously title Jil Sander's second men's scent.

Jil Sander's long-time friend, the Hamburg designer Peter Schmidt, is once again responsible for the design.

As for the fragrance itself, there are currently no offers on the WWW - so I am proud to have received a sample from Ingepetra...merci!

The scent is a classic fougère and reflects a rugged masculinity!

The opening is fresh and green. The progression is spicy, mossy - even smoky.
I detect parallels to Chanel's Antaeus and Scent 79.
However, Jil Sander's Man II is not as dark...

Overall, an interesting fragrance that I personally would not wear.
Nevertheless, it would be appropriate for the Jil Sander company to bring a similar perfume back to the market for the ""established"" man, as currently there are only sweet, soft men's fragrances from Jil Sander. Scent 79 is, to my knowledge, limited and can only be found in selected perfumeries..."
Yuzu and Cocoa,08/01/2021,Minigolf,F,2512,HELPFUL REVIEW,5,"Green Resinous Leather Powder, Extra Mossy!!","After I found the ""women's fragrance"" from Jil Sander in a similar bottle so super cool, I have now come across something equally great ""for men."" Although I couldn't care less about whether it's for women or men, because I wear what I like anyway. And this one is super cool. Purely subjective! And once again a flea market find. From this afternoon. A chunky ""mini"" with 10 ml..."
Yuzu and Cocoa,11/24/2020,Rjecl,M,3,,7,Fly me to the moon with the fragrance rocket from Jil,"Fragrance lovers, I can share this as a prologue: I am the happy owner of this power fragrance. Resinous and smoky, the scent of the rocket's nozzles lies like that of a journey to the moon, which unfortunately did not return. What a shame for a fragrance of this unforgettable mixture of adventure and coziness, which tells legends around the campfire in good company...."
Yuzu and Cocoa,01/12/2014,Leimbacher,M,2870,,3,Lost & Not Found,"A huge thank you to Skylab for the sample of this phantom. Those who think Jil Sander Man, Feeling Man, or Background are rare and scarce - they probably haven't heard of Man II. And that's not only because it has been discontinued for over 20 years, but also because there is simply little demand from fans. Therefore, unlike the rest, there are hardly any eBay listings - this..."
The Voice of Reason,01/29/2015,Hasiputz80,F,34,,0,Vanilla that I don't like!,"Well, actually I love vanilla! Pure by DKNY is the perfect vanilla for me.
Delicious Vanilla was a blind buy and also a mistake. That's not how I want vanilla to be; it comes across as dirty and outdated to me.
Since I haven't quite figured out which ingredients I like, I guess it might be the amber?
The scent doesn't change at all from the beginning to the end.
If someone wants it, please!"
The Voice of Reason,09/15/2014,Somebody,F,227,VERY HELPFUL REVIEW,0,Fluffy Vanilla Cloud,"Gale Hayman, along with her husband, founded a very successful boutique named Giorgio Beverly Hills in 1961 in Beverly Hills. In 1981, the couple launched a fragrance of the same name, which found enormous appeal in the world of the rich and beautiful. In 1987, the company was acquired by Avon, and Gale established Gale Hayman Inc. From then on, she successfully launched various fragrances under her own name.
The characteristic bottle of the Delicious line is shaped like a stylized rock, with a snow leopard lurking on it, and was nominated for a FiFi award.

With the hit Giorgio Beverly Hills in mind, I was very curious about how the theme of vanilla would be approached, a note that gains significance in autumn and winter and is often too intense and thus unbearable for me in many fragrances.
Delicious Vanilla gets straight to the point, opening with a bright, fine, and delicate vanilla. The fluffy and soft impression is created in combination with the light almond note of heliotrope, yet vanilla remains the defining element throughout, even as the flowers timidly and ethereally join in after about half an hour. I believe I can identify jasmine and sweet pea.
Towards the end, musk gains significance with a soapy component.
Since Delicious Vanilla stays very close to the skin and I can hardly perceive it from 30 cm away, there is little danger of overwhelming myself or my surroundings. Despite this weak projection, it lasts on me for 6-8 hours.

Given the price-performance ratio, you can't go wrong with Delicious Vanilla, and I would definitely recommend a test to friends who enjoy subtle, preferably monothematic vanilla fragrances. The bottle is also a true delight to hold, easy to handle, and a feast for the eyes as well."
The Voice of Reason,07/23/2014,Schnüffeli,F,7,HELPFUL REVIEW,4,The Light Vanilla,"After I already had ""Delicious"" at home, I thought this one would definitely blow me away; but it doesn’t!
This is actually a light vanilla scent that can be worn during the day and in the summer without the people around you having to fan themselves.

The scent progression is quite linear; it’s a mix of ""light vanilla,"" I don’t know how else to express it, and flowers. However, it never becomes heavy or cloyingly sweet, but always remains pleasantly fragrant; a bit playful and naive. Definitely something for younger girls too!"
Exhale,07/11/2013,Neroli,F,36,,2,floral fruity,"A pleasant light fragrance, just right for warm summer/spring days. It reminds me a lot of the scent Selection by S. Oliver. The fruity accent of apple and the floral note of violet come through very strongly here. The scent smells the same after half an hour as it did at the beginning. Conclusion: not a very extravagant fragrance but very pleasant."
Exhale,11/17/2012,Salliano,F,14,,3,Summer!,"I think this is the perfect summer perfume. The yellow bottle and the fruity-fresh scent lift your spirits and refresh you. I immediately fell in love with the fragrance while testing it at dm and took home a 40 ml bottle right away! Despite its lightness, the longevity is very good, and the bottle doesn’t feel cheap despite its simplicity. I am totally thrilled to have gotten such a great Eau de Toilette for the affordable price!
I also have to say that I’m usually not a fan of sporty - light scents and rarely buy drugstore perfumes.
But here, in my opinion, Puma has hit the mark perfectly!"
Exhale,06/18/2012,Peanut,F,218,HELPFUL REVIEW,11,Anti-Koma,"Okay, okay. It’s warm, it’s humid, and who doesn’t have a citrus craving in this weather! Besides, I like citrus, even in freezing temperatures. Therefore, my assessment will be rather biased and quite favorable.

Sure: Puma hasn’t revolutionized the citrus fruit here. Within a select collection of fine hesperid fruits, this scent will look silly (and smell even sillier). A lot of synthetic, lemon cake batter-like citrus, typical Puma flowers, a bit of friendly cedar, something else, something else. So: Necessary?

Yes, no, maybe. Because: First of all, this is a SPORT scent. An unpretentious little diesel for the gym bag! For those brief moments after the refreshing anti-coma shower. If you expect more here, you should pay attention to the label: PUMA. Hello? They make sports shoes...

Secondly, a small bottle that matches the shower gel and body lotion makes perfect sense (for after sports, of course). From experience, Puma scents as shower gel and lotion are much better, tastier, and more expressive than as EdT. Just look at ""Puma Jamaica 1 + 2"". So why not take the whole set home?

Unless you want to be politically correct. Then keep your hands off. See below for Turandot!"
Exhale,06/16/2012,Turandot,F,839,,13,Floral-citrus - Guilt included,"Before I delve into the fragrance, I want to warn every environmentally conscious person to avoid using the above link: ""Free fragrance sample available here."" Go to Müller or your nearest department store and test the scent. I did it, ordered the sample, and today I received a postcard by airmail from Hong Kong (!) with a sachet stuck on it. There’s hardly a way to release more unnecessary CO2 into the atmosphere than this. The sachet doesn’t contain a soaked cloth as is often the case, but when you tear it open, about 1/2ml of fragrance splashes out at you.

The fragrance itself is exactly as one would expect. Fresh, floral, citrusy, fruity, and a bit playful. A nice scent for young girls, who can still be kept away from Lady Million. Nothing more, nothing less. However, I find the Esprit and S.Oliver fragrances to be much better for this target group, as they are not quite as banal.

We won’t have to linger long with Yellow, because as quickly as the Puma fragrances are thrown onto the market, they disappear just as fast. But my aversion to P&G has grown even larger with this test. Not because of the fragrance, but - see title."
Strawberry Feels Forever,08/12/2025,Cwong,M,6,,1,A journey through a deep forest,"The first spray struck me like an unexpected chord: warm, bright, and strangely familiar, yet entirely new. It was as though I had pressed my face against a piece of wood, its grain soaked in a mysterious liquid where citrus seemed woven into its very DNA. A soft sweetness floated alongside, but not the sugar-coated kind; this sweetness had roots, as if it had blossomed from the heart of a flower or the sap of a living stem.

For the first hour, it danced on my skin with that lively citrus glow. the, slowly, it began to shift. The sweetness dimmed, and cedarwood stepped forward, carrying with it the fresh, almost dewy scent of roses just cut from their stems.

By the time the fragrance settled, it had transformed entirely. Vetiver rose from the base like dry grass after rain, entwined with the deep green shadows of oakmoss. Vanilla whispered in the background: subtle, restrained, not the quiet, raw scent of the vanilla pod itself, still clinging to the earth that nourished it.

It is a journey that begins with light, passes through wood and bloom, and ends where soil meets the sky."
Strawberry Feels Forever,10/27/2025,Minigolf,F,2512,VERY HELPFUL REVIEW,6,Hearty Lemonwood,"A cool breeze blows in an otherwise sun-warmed environment - and it feels good! It comes directly from the forest and carries its herbaceous-green scents. I sit on a bench at the edge of the forest, refreshing myself with a bottle of homemade, real lemonade. With a good book on my lap, not just focused on the text, my gaze wanders everywhere.
Behind the bench, a thick tuft of herb-scented grasses - bright and slightly earthy at the same time. A bit deeper in the forest, moss-covered trunks. Delicately carved silver-green tendrils of oak moss hang down from branches and twigs..
In the clearing before me, lush green herbs grow, exuding a fresh, herbaceous-minty scent, along with some wild roses, whose delicate fragrance wafts over to me from time to time. Otherwise, the woody-aromatic scents of pines, cedars, and firs prevail. In the midst of it all, a small grove of birches. The white bark releases lightly peppery-scented resins with a delicate vanilla note.
Moisture from the last rain has settled as tiny droplets on everything.
Hearty and wonderfully herb-sweet, a sunny autumn day greets."
Strawberry Feels Forever,08/18/2025,Dionysos2022,M,946,,6,I am in the countryside and have an appointment…,"… with a carpenter who is supposed to make a chest for my perfume atomizers, and he is located right in the middle of the countryside. On the way there, you pass by orange and lemon trees that release their freshness. When I enter the workshop, I get a whiff of pepper in my nose. The young carpenter smiles at me and explains that this comes from the wood. Other woods also blend in. I show him my idea, and he says we can make it happen.

When applying this fragrance, the first thing you notice is a fresh, citrusy, peppery scent. Here, woody and floral accords mix in. The patchouli adds a deep darkness to this perfume. There are also green notes. A hint of vanilla is noticeable, but only very faintly in the background. The vetiver gives us a dry freshness, and the scent is extremely masculine. It vaguely reminds me of Perseus by PMF.

The longevity and sillage are good.

Here we have something different from the house of Lattafa than the usual sweet oriental fragrances. This very masculine scent is something for men from their mid-twenties. I simply cannot imagine it on women, no matter how hard I try. But as always, please try it for yourself. It is also a fresh scent that is an all-rounder, suitable for wearing all year round. During the day, it works just as well at university, in the office, in the workshop, over coffee, or while shopping, as it does in the evening at the theater, in a bar, in a club, in a disco, or at a party.

Anyone looking for a fresh, citrusy, peppery, woody, floral, green, deep, dark, dry scent should take a closer look at this one for a small price."
Chelsea Morning,06/04/2025,nervousrex,F,11,,2,Activia Peach Yogurt,"is exactly what this fragrance smells like, and it's STRONG in the opening. The tartness and creaminess comes together to create a comforting yogurt scent that's more realistic than I ever thought possible. However, if, like me, you don't find the thought of smelling like a dairy product appealing, this scent isn't for you. The longevity was quite average on me, with the scent drying down to a more generic sweetness within a couple of hours. The musk note also began to dominate in this phase."
Chelsea Morning,06/27/2024,Telekinec,F,498,,1,"Pineapple yogurt turns into a fruity, powdery dessert with a synthetic edge","Obtained a decant through a trusted Facebook fragrance group member with whom I've gotten a few decants from. Never thought I'd get to smell Nota Sugar since it's not sold through retailers I buy from, but I've seen it floating around social media so I was curious to get my hands on it.

The beginning is delicious. It smells like vanilla yogurt with good, sizeable chunks of freshly cut pineapple. Sweet, fresh, fruity and really nice to smell. I think the coconut is providing that creamy, lactonic twist that makes it smell like a vanilla yogurt. I barely smell any caramel, although it seems to provide some sweetness. As the perfume moves forward, I get the tangy raspberry note in the background, supporting the fruity vibe of the scent. Almond praliné is powdery and sugary. Even though the vanilla is found in the middle notes, I find that it permeates the whole fragrance with its lovely sweetness. At this point, the scent becomes a little more synthetic than what I wished for. At the edge, there's also the ghost of the functional aspect of sunscreen. It still smells sweet and fruity, but there's the powderiness that also comes through (which is less my thing). Pineapple smells a little more grounded, almost grilled like on a BBQ. The bottom notes further reinforce the sweet and powdery notes in this fragrance as it dies down to a powdery, musky vanilla with an evanescent accord of fruitiness.

I'm glad I got a decant so I could try it, but it won't make it as a full bottle in my collection. It's a different interpretation of a warm weather fragrance made with fruits and sweetness, but the evolution of the perfume is not really my thing. I loved how the pineapple and raspberries paired well together. I did enjoy wearing it and sniffing it throughout the day, so I'll gladly be using up my decant up until the end."
Chelsea Morning,05/24/2024,Shemsmeller,M,206,,1,Pineapple with caramel in front of Copacabana beach,"tested using a sample, I noticed that this perfume was being mentioned more and more on social networks, so I decided to test it out of curiosity.

it is a gourmand and sweet perfume. I had the impression of being in a palace kitchen surrounded by great starred chefs preparing a magnificent exotic dessert based on roasted pineapple as is done in Brazil with an addition of caramel.

a pleasant and natural smell of worked caramel, far from all those perfumes with cloying synthetic odors. the trail is incredible and the lasting power is impressive.

The perfume lasted 20 hours on my skin, the smell began to fade after 3 hours.

a touch of vanilla and coconut are felt afterwards, prolonging my travel immersion in an exotic country, I had the impression of being on a terrace by the sea and eating this succulent dessert.

The smell is unlike any perfume I have tried so far. Notice to all fans of gourmet perfumes, this perfume is made for you."
"By Night One Way, by Day Another",12/29/2024,ChilledFrank,M,12,,2,Polish Freshness,"This aftershave is publicly owned by only two users here in this forum, there are no reviews or statements about it, not even a rating. This product really doesn't deserve that, so I will step in and give the aftershave a bit more attention and love.

Olfactorily, one can read the crucial points in the short review of the Eau de Cologne by Byravit. The scent is citrusy, spicy, and a bit woody, making it overall very fresh and - since it is ultimately a functional fragrance as an aftershave - refreshing. The level of aggression after shaving is about medium: there are milder, but also significantly more aggressive aftershaves after shaving. It forgives minor shaving accidents but also reveals the weaknesses of the last shave, if any. The bottle is simple, classic, and allows for the application of a slightly larger amount, if desired.

The longevity and sillage are not bad for an aftershave at all; I use a generous amount of it. Since the scent is very similar to the EdC, apart from the concentration of course, it can be very well paired with its big brother.

My routine is as follows:
1.) After shaving, the aftershave
2.) As an aftershave balm, I use the inexpensive and odorless Penaten oil (500 ml bottle)
3.) With a bit of time in between, then as an olfactory and dermatological revival, the EdC from Lider.

After about 2 - 3 hours, enough time has passed to dedicate oneself to the perfume of the day or evening.

Conclusion: A good, refreshing aftershave, available at a low price, with sufficiently good sillage and longevity, unfortunately probably totally underrated. Just give it a try.

P.S.: For the wet shavers among us, here's a tip that there is also a nice shaving cream from Lider."
Lord of Goathorn,10/23/2024,Minigolf,F,2512,HELPFUL REVIEW,11,"Another ""Inimitable""...","So far, all attempts to compare this ""Scherrer"" with another fragrance have failed. Only ""4711,"" one of the oldest ""eau de colognes"" still available, bears a slight resemblance to this. ""Comes from the neroli and the galbanum""!!! That's what I claim now. And from the mint and the woods. But the Scherrer is ""icy-dry,"" while ""4711"" is refreshingly cool.
Yes, it is the ""dryness,"" the lemon-tea-like frozen quality that seems to come from the freezer at minus 20 degrees Celsius, that no perfumer has achieved so far. And that means a lot in the confusing, nearly inexhaustible flood of fragrances vying for the noses of customers. Niche! Absolutely! And incredibly green - but not ""synthetic."" Only much later in the development does ""Pop Delights 01"" seem to thaw a bit. The ""sun of orange blossoms"" almost manages it... but not completely. Before it could become ""liquid"" - late in the ""afternoon,"" the sunset soon breaks in and conjures a mélange of green-yellow-orange ice crystals against the darkening sky. Inimitable and wonderfully unique - like so much from ""Scherrer""..."
Lord of Goathorn,05/07/2022,Bibi195,F,4,,4,Like Delial from the 70s,"I stumbled upon this fragrance online by chance. It has a tangy, very lemony, and fresh scent. For anyone still searching for a perfume that smells similar to Delial, I highly recommend this fragrance. Every time I wear it, I am reminded of my youth, and that is lovely."
Ectoplasm,03/09/2022,Anamandy,F,107,,3,Sex in a Bottle,"Boy, this is so animalic. Dirty, dirty, dirty. Lovers of animalic scents will adore this perfume because that is what hit me on first spray. It does lighten up as the fragrance progresses, but it is always there right below the surface.

I have a vintage curvy bottle from Revlon with a gold image of an almost naked man and woman on the front of the bottle seated facing each other entwined in an embrace. SEX is what the image implies. Civet, animalic musk, castoreum, and indolic jasmine enforce that image. Intimate is just a nicer way to describe it.

Speaking of the bottle, just from looking at that alone, it's clear this was made in an age when even drugstore buys could exude some semblance of sophistication. (Word of warning about the sprayer though, it shoots out like a fire hose.) It's also clear the juice was made with better quality ingredients than many perfumes today.

The sandalwood is real here, not that synthetic stuff used nowadays in too many perfumes. It's a nice woody sandalwood too, beautifully blended in a resinous elixir of powdery rose, creamy gardenia, dirty jasmine and musk, highlighted with a light dusting of spice and a dose of civet. All is anchored on a bed of oakmoss and amber. Though classified a chypre, it comes across as an oriental to me, in the same way Dioresscence (classified by many as a chypre, but as an oriental on Dior's site) does. That spicy resinous texture gives that impression. This fragrance also reminds me of Tabu, but whereas that fragrance is syrupy, heavy, and I find oppressive, this is lighter, more polished, and refined. Tabu also lacks the sexy animal elements so prominent here. I'm not saying they aren't in Tabu, just that I cannot smell them in the same way I can here – front and center! Intimate seems to be nearer to what the creator of Tabu, (if stories are to be believed), thought (knew?) how a lady of the evening smelled. But in this case, she'd be a high-priced call girl who plays the stock market by day.

Would I wear this fragrance outdoors? Not on your life. I'd be afraid I'd be followed by wolves, both the two-legged and four-legged kind. Still, it was fun to experience this little time capsule in history and to marvel at how daring and glamorous women used to be."
Dirty,08/23/2016,Taurus,M,1164,VERY HELPFUL REVIEW,11,Neither Fire nor Flame,"I can still remember it very well. In the late 80s, these small pocket atomizers filled with perfume, resembling BIC lighters, appeared in some supermarkets, somewhere between tobacco and impulse items.

There were four different colors as well as fragrance directions (2 x feminine, 1 masculine, and 1 x unisex), and great luxury was promised at a low price. In principle, not a bad idea, but the core competency of the French BIC company lies in manufacturing ballpoint pens (exactly - those transparent hexagonal ones) and lighters (typically in the oval shape), not in creating perfumes, even if they are supposedly of the finest French quality.

BIC Homme No 1 suggests a masculine direction with a decent swing of sandalwood plus woody notes, a lot of oriental embellishments, and some green notes. Whether this can really be classified as fern, I doubt. Thus, Homme No 1 also captures the virtues of the 80s quite well, albeit more from the less tasteful side of that decade.

There are two things that still irritate me a bit. On one hand, the scent has a slightly bitter, almost tar-like undertone that expands a bit in the background. As if it were subtly paying homage to the tobacco industry, which would be understandable in a way but not acceptable. However, this could be due to the fact that my flea market find is no longer the freshest, although spilled fragrances usually smell different.

In connection with this, I note that BIC Homme No 1, for its age, is quite usable in scent, aside from the slightly tar-like undertone. And so I wonder whether this is more an indication of natural or rather synthetic raw materials. After all, we are talking about Firmenich as the manufacturer/fragrance supplier. On the other hand, a high proportion of natural essences is promised according to the blister text. Could one actually believe that?

All in all, this is a relatively usable men’s perfume, which, however, is long outdated both in terms of zeitgeist and concept. The latter is not so far-fetched, and for those who needed a more or less acceptable scent quickly for a few marks, it was somewhat satisfactory.
Got a nice rendezvous or a spontaneous night out planned? Before you smell like a polecat, here’s the solution. And even afterwards, stowed away in your pants or handbag, it’s ready for use at any time! After all, 300 sprays were promised. That should last quite a while.

But even back then, there were pocket atomizers that looked more valuable and could be filled with the perfume of your first choice. It doesn’t have to be this makeshift solution from the supermarket or gas station. Moreover, as mentioned above, BIC's core competency lies elsewhere. Fans of the BIC lighter design may have perceived it differently, provided they were interested in fragrances.

Nevertheless, the saying holds: Cobbler, stick to your lasts. And BIC, stick to your pocket lighters!"
Rose Jam,07/25/2015,DonJuanDeCat,M,2046,HELPFUL REVIEW,4,Fragrance with Bubbles,"Ginger Ale, many love it, but many do not, yet it is one of the most consumed non-alcoholic and slightly bitter soft drinks. It has a distinctive and refreshing scent that has been very well captured here.

The fragrance:
Wow, what a rendition. You immediately smell the typical and citrusy Ginger Ale scent, as if you had poured yourself a glass of this herbal lemonade.
But now comes the truly special something about this fragrance. You actually feel as if you could taste or inhale the sparkling bubbles of the carbonation in the drink. It almost makes your mouth water, so much so that you would like to drink the scent, which you probably shouldn’t do… even if it says Cologne on the label.

The longevity is terrible. At first, you enjoy the pleasant scent, and in the next moment, you wonder if you had merely imagined it. It lasts barely 30 minutes before it completely disappears.
The sillage is weak; it could be compared to 4711 Eau de Cologne fragrances. It is not meant to project the scent into the surroundings, but rather to refresh oneself temporarily.

The bottle is weak, as always. But it is sufficient, as always.
The label is weak, as before. It has a lot of stuff written on it, as usual.

This fragrance has been very authentically realized, and I also found it great that it could even convey that sparkling sensation.

Aside from that, it is one of the rarer Demeter fragrances that I actually find wearable, as it has a certain similarity to Eau de Cologne and similar citrusy refreshing scents. However, you can only enjoy it very briefly, as it unfortunately (oh no, I say unfortunately for a Demeter fragrance!) vanishes in the next moment. But I think it is a good alternative to 4711 if you want a quick freshness kick, although 4711 probably lasts more than twice as long.

So, feel free to test it. If you ever see it or get your hands on it…

Blub blubber blub…"
The President's Hat,12/22/2022,Peasant,M,38,,3,Tobacco Cumin,"This is powerful stuff.
Cumin and fresh, cut and dried tobacco u can smell pretty good.
I detect a little bit fruitiness also, a strange strawberry note, could be my nose.
Performance is great, stays long and has pretty powerful sillage.
This is quite potent and strong, not recommended for the younger crowd and for the Western nose it could be too much.
Overall quite unique smell and also some similarities to Rasasi Shuhrah as Mihaiu said, for me mainly the tobacco smell."
Snow Fairy,02/20/2024,Lauser93,M,1199,,3,The Floral Bomb or: Throw Me a Bouquet!,"A big thank you to Sören for the sample of Lilanka EXTRAIT DE PARFUM :-) This is truly a striking ""Flowerbomb."" I actually like the scent, but as a man, it feels rather unsuitable for me. I find the fragrance to be very feminine, yet somehow also elegantly crafted (though not so elegant that I could justify the price of a bottle). The longevity is impressive at around 8 hours, and the sillage is also noteworthy.

I can't really dissect the top, heart, and base notes here, as it consistently smells brutally floral. Before I delve into the floral varieties I perceive, it's worth mentioning that it also has fresh, green, spicy, soapy, creamy, and slightly powdery nuances. In my view, the bouquet consists of lilac, freesias, roses, jasmine, a lot of hyacinths, lilies, lotus, lily of the valley, and a hint of tuberose.

This is indeed a well-crafted, fresh, and clean floral fragrance. But as I said, the price..."
Black Pearl,12/13/2015,Fhaldara,F,60,,0,Sweet Pear in syrup,"This is a very sweet pear, the kind you find in syrup rather than the crisp pear right off the tree. It's surrounded by honeydew melon, sweet florals, and vanilla in the base, so there's really nothing to balance or temper all this sweetness. Pink grapefruit is listed as a note, but my nose can't find a trace of it. Still, despite all the sweet notes this is a pretty fragrance, though not one I wear often. I like wearing it when I'm wearing lacy blouses and full ruffled skirts and other ultra feminine clothing. It's listed for wear by both men and women, but I think it would take a very confident sort of man to pull it off! Longevity and sillage are decent."
Elphaba Thropp,04/06/2011,Aquila2110,F,159,HELPFUL REVIEW,2,"""I am Rich"" is supposed to embody luxury and exclusivity. Well, somehow it doesn't for me...","""I am Rich"" - a simple bottle with a golden label.

“I am a brilliant tapestry. Richly woven of fine
golden thread. I am filled with blessings and
gratitude. Enduring happiness is mine.
I am rich.”

is written on the packaging.
A strange description, I think.
So I am supposed to feel ""luxurious"" while wearing this fragrance. Well, let's see.
It smells sweet at first. A lot of jasmine and gardenia rounded off by a gentle peach note. The opening is promising, but unfortunately, the perfume fades significantly. After a while, I perceive an artificial, slightly piercing note.
""I am Rich"" is supposed to embody luxury and exclusivity. Well, somehow the goal has been missed here.
On one hand, the longevity is poor, and on the other hand, the fragrance notes blend into an artificial uniformity over time."
Assassin Remix,02/19/2025,elcove,F,6,,1,"A PNW forest in spring, the flowers have just started blooming.","I wasn’t super excited by the opening of this, which I found to be just a sharp green note. But after letting it sit for a few minutes, it was a sweet aromatic woodland scent. I think the lavender, rosemary, and lemon blend wonderfully with the juniper wood. It did leave a slight yellow-green stain on the testing strip."
Assassin Remix,07/29/2024,Landshark321,M,746,,1,Robust green mossy blend with juniper and lavender,"Pineward Perfumes Juniperus is a very recent release from this Colorado/Utah-based house, a bold green mossy woody sharp blend featuring juniper, lavender, rosemary, patchouli, and sandalwood. It has a vaguely savory background with the rosemary but mainly a bold center of that smells like rich spring outdoor experience in the woods, full of plants and life and a mossy greenness that seems to come from the juniper and lavender, a little sharp but not too sharp, and not really floral despite what I figure to be a good use of lavender. It feels like a relatively full masculine-leaning fresh cologne, perhaps something that might’ve appeared in the last 25 years in a designer lab but with a little more grace and authenticity. A very interesting release that I’m nonetheless unsure I would wear a lot. Overall, though, I like it very much.

Juniperus is EDT concentration and is priced at $135/80/50 for 57/37/17ml and performs quite well, so it’s a great value, perhaps better so than the line’s higher-concentration options at higher price points.

7 out of 10"
Fun Times,12/19/2012,MariellaMmmh,F,215,,20,If I had...,"... commented and rated you a year ago, you would have received full marks and a tailored hymn of praise. I would have appreciated your floral freshness, the slightly green notes, the subtle raspberry fruitiness, and the light woody finish. Well, if I had done that, you would have come off better.
But I didn't.
And now I will be ruthlessly honest with you.
You annoy me.
Your floral freshness smells artificial. You're chewing noisily on a raspberry Hubba Bubba, so also artificial raspberry, no subtle fruitiness, but a full-on smack right in the face. Ouch.
Your finish... Well. Just get on with it already. Thanks.

Overall: Met you while tipsy in the night, thought you were great, and took you home. The next morning, I was horrified to realize that I had drunk something pretty, and now in a rush and panic, trying to get rid of the souvenir.

So, when I'm drunk, it goes... ;)"
Fun Times,09/27/2011,Cristalle,F,45,,6,Fly with Raspberry Flavor - or Skin Chemistry Part Two,"Do you know Flit? It used to be very well-known and widely used, even though it really smelled terrible. Flit came from the Flit spray (unfortunately, I don't have a photo at hand) and reliably sent even the toughest six to eight-legged critters to the great beyond in no time. As far as I know, it wasn't particularly health-promoting for humans either.

Today in the perfumery, the bottle of Addict Shine caught my eye: clear lines and a color that promised a light elegance combined with freshness. The first test on paper cards confirmed: oh, nice, fresh - I'll give this a try. So I generously sprayed the ""addictive substance"" on the back of my hand. Indeed, the opening was as expected fresh-fruity-floral. Unexpectedly, however, something sharp almost burned my nasal mucous membranes, and that was definitely not the alcohol. Shortly thereafter, caramelized, sticky artificial raspberries covered the back of my hand. And to top it all off, a hefty dose of Flit with raspberry aroma (apparently a modernized version à la Impulse deodorant) followed, which proved to be extremely persistent. Any fruit fly or wasp would have already fled with flapping wings and galloping little legs at the mere scent of the artificial aroma.

I've encountered other Dior fragrances that I wouldn't subject myself to for any amount of money or good words, but that definitely doesn't mean I think they're bad. They just don't suit my taste at all. However, I never expected there would be a scent that would make me shudder in horror. There are now countless regulations that prohibit super delicious-smelling ingredients, which are bitterly missed by legions of perfume lovers, but who in the name of three devils is protecting us from substances that make every fly drop dead from the wall?! I'm going to start a petition now; surely Angie needs to bang on the table and give the Europeans a good kick in the pants.

So - I'm off... Scrubbing off the poison, averting a coma, and submitting the petition. (I'll post the link later if I make it through tomorrow)"
Fun Times,09/21/2010,Woelfin,F,243,,7,The Number 1!,"I've wanted this fragrance for so long, and I really hope it will be mine soon.

The bottle is a dream. I love these Addict bottles. They are simple, elegant, and showcase clear lines. They represent exactly what the fragrance conveys: There are no compromises here. We are talking about Dior!

While the ""normal"" Addict is a very intense, somewhat heavier evening scent, Addict Shine comes with a refreshing, fruity-delicious, and carefree note that invigorates its wearer and simply brings her to life.
It is definitely a fragrance that I did not expect from Dior.

Towards the ""end,"" Addict Shine also remains delicious, but it becomes softer, more feminine, and overall still uncomplicated and unobtrusive. In my opinion, the predecessor fragrances also have very clear positive aspects, but they can never quite match Shine (for me). A fragrance that leaves you wanting more. It works anytime, fits any occasion, and is still simply Dior.

I envision the woman wearing this fragrance running through wide, tall flower meadows, dressed in a light, loosely fitting dress. In the distance, fruit trees stand, gently swaying in the wind ...

I love it."
Fun Times,10/27/2009,Irielle666,F,107,,1,Flanker,"A lighter flanker to ""Addict"", significantly lighter and fresher;
barely reminiscent of its predecessor and can be worn without hesitation in everyday life.
Only the base note becomes a bit warmer."
Fun Times,03/23/2011,Definom,F,5,,0,"Hmm, I don't really find it intoxicating","Not exactly complex and confusing, but rather straightforwardly raspberry-like, so it fits perfectly on a sunny spring day."
